Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T220713,"(0, 0, 1)",4.77,[758],[3]
20230724T220718,"(0, 1, 0)",3.0,[282],[3]
20230724T220721,"(1, 0, 0)",3.16,[261],[3]
20230724T220724,"(0, 0, 1)",6.39,[282],[3]
20230724T220731,"(1, 0, 0)",5.26,[305],[3]
20230724T220736,"(0, 1, 0)",8.32,[245],[3]
20230724T220744,"(1, 1, 0)",6.37,[252],[3]
20230724T220751,"(0, 0, 1)",2.97,[226],[3]
20230724T220754,"(1, 0, 0)",6.27,[323],[3]
20230724T220800,"(1, 1, 0)",7.49,[264],[3]
20230724T220807,"(0, 1, 0)",3.1,[312],[3]
20230724T220810,"(0, 0, 1)",8.73,[314],[3]
20230724T220819,"(1, 1, 0)",2.06,[490],[3]
20230724T220821,"(0, 0, 1)",5.53,[371],[3]
20230724T220827,"(1, 1, 0)",6.44,[290],[3]
20230724T220833,"(1, 0, 0)",7.98,[339],[3]
20230724T220841,"(0, 0, 1)",6.53,[314],[3]
20230724T220848,"(1, 0, 0)",5.76,[269],[3]
20230724T220854,"(1, 1, 0)",3.71,[253],[3]
20230724T220857,"(1, 0, 0)",9.23,[215],[3]
20230724T220907,"(0, 1, 0)",3.92,[262],[3]
20230724T220911,"(1, 0, 0)",3.27,[289],[3]
20230724T220914,"(0, 1, 0)",5.46,[297],[3]
20230724T220919,"(1, 0, 0)",8.59,[301],[3]
20230724T220928,"(1, 1, 0)",8.8,[326],[3]
20230724T220937,"(0, 0, 1)",5.82,[254],[3]
20230724T220943,"(1, 1, 0)",1.67,[306],[3]
20230724T220944,"(1, 0, 0)",7.68,[291],[3]
20230724T220952,"(0, 1, 0)",9.59,[304],[3]
20230724T221002,"(0, 0, 1)",7.71,[305],[3]
20230724T221009,"(1, 0, 0)",3.48,[300],[3]
20230724T221013,"(1, 1, 0)",1.88,[314],[3]
20230724T221015,"(1, 0, 0)",2.36,[317],[3]
20230724T221017,"(0, 0, 1)",7.4,"[299, 4460]","[3, 3]"
20230724T221024,"(1, 0, 0)",6.27,[274],[3]
20230724T221031,"(0, 1, 0)",2.67,[441],[3]
20230724T221033,"(1, 0, 0)",2.97,[432],[3]
20230724T221036,"(1, 1, 0)",5.76,[339],[3]
20230724T221042,"(1, 0, 0)",5.18,[241],[3]
20230724T221047,"(1, 1, 0)",7.4,[303],[3]
20230724T221055,"(0, 1, 0)",7.66,[308],[3]
20230724T221103,"(1, 1, 0)",9.83,[248],[3]
20230724T221112,"(0, 1, 0)",4.34,[291],[3]
