Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T230115,"(1, 1, 0)",1.81,[422],[3]
20230724T230117,"(0, 1, 0)",7.06,[298],[3]
20230724T230124,"(0, 0, 1)",2.74,[431],[3]
20230724T230127,"(1, 1, 0)",1.25,[424],[3]
20230724T230128,"(1, 0, 0)",7.35,[272],[3]
20230724T230135,"(0, 1, 0)",6.01,[248],[3]
20230724T230141,"(0, 0, 1)",7.79,[288],[3]
20230724T230149,"(1, 0, 0)",3.08,[367],[3]
20230724T230152,"(0, 0, 1)",3.51,[327],[3]
20230724T230156,"(0, 1, 0)",9.5,[288],[3]
20230724T230205,"(1, 1, 0)",5.31,[274],[3]
20230724T230211,"(0, 1, 0)",2.49,[278],[3]
20230724T230213,"(0, 0, 1)",3.09,[342],[3]
20230724T230216,"(1, 0, 0)",1.95,[236],[3]
20230724T230218,"(1, 1, 0)",4.77,[279],[3]
20230724T230223,"(0, 0, 1)",8.29,[428],[3]
20230724T230231,"(1, 0, 0)",8.94,[330],[3]
20230724T230240,"(1, 1, 0)",8.93,[257],[3]
20230724T230249,"(0, 0, 1)",8.75,[296],[3]
20230724T230258,"(1, 1, 0)",8.72,[258],[3]
20230724T230307,"(1, 0, 0)",2.84,[249],[3]
20230724T230310,"(1, 1, 0)",8.65,[383],[3]
20230724T230318,"(1, 0, 0)",6.59,[243],[3]
20230724T230325,"(0, 0, 1)",5.45,[295],[3]
20230724T230330,"(1, 1, 0)",4.76,[404],[3]
20230724T230335,"(0, 1, 0)",2.12,[335],[3]
20230724T230337,"(1, 1, 0)",2.94,[441],[3]
20230724T230340,"(0, 1, 0)",1.68,[306],[3]
20230724T230342,"(1, 1, 0)",3.35,[282],[3]
20230724T230345,"(0, 0, 1)",2.94,[257],[3]
20230724T230348,"(0, 1, 0)",2.35,[260],[3]
20230724T230351,"(0, 0, 1)",5.48,[467],[3]
20230724T230356,"(1, 1, 0)",9.73,[400],[3]
20230724T230406,"(1, 0, 0)",6.93,[255],[3]
20230724T230413,"(0, 0, 1)",6.89,[385],[3]
20230724T230420,"(1, 1, 0)",5.97,[265],[3]
20230724T230426,"(1, 0, 0)",1.09,[312],[3]
20230724T230427,"(0, 1, 0)",8.42,[397],[3]
20230724T230435,"(0, 0, 1)",9.39,[309],[3]
20230724T230445,"(1, 1, 0)",5.56,[305],[3]
20230724T230450,"(1, 0, 0)",6.11,[285],[3]
20230724T230456,"(0, 1, 0)",6.43,[347],[3]
20230724T230503,"(1, 1, 0)",2.09,[318],[3]
20230724T230505,"(1, 0, 0)",3.64,[354],[3]
20230724T230509,"(0, 1, 0)",1.8,[1625],[3]
20230724T230510,"(1, 1, 0)",4.83,[445],[3]
20230724T230515,"(0, 1, 0)",3.7,[362],[3]
20230724T230519,"(0, 0, 1)",3.12,[241],[3]
20230724T230522,"(1, 1, 0)",4.44,[253],[3]
20230724T230527,"(0, 1, 0)",8.35,"[289, 1487]","[3, 3]"
20230724T230535,"(1, 0, 0)",2.99,[242],[3]
20230724T230538,"(0, 1, 0)",6.26,[292],[3]
20230724T230544,"(0, 0, 1)",1.06,[298],[3]
20230724T230545,"(1, 1, 0)",7.85,"[364, 7683]","[3, 3]"
20230724T230553,"(1, 0, 0)",2.92,[868],[3]
20230724T230556,"(1, 1, 0)",6.04,[399],[3]
20230724T230602,"(0, 1, 0)",6.15,[233],[3]
20230724T230609,"(0, 0, 1)",2.88,[243],[3]
20230724T230611,"(1, 0, 0)",8.72,[336],[3]
20230724T230620,"(0, 0, 1)",6.58,[402],[3]
20230724T230627,"(0, 1, 0)",2.6,[260],[3]
20230724T230629,"(0, 0, 1)",2.6,[402],[3]
20230724T230632,"(1, 0, 0)",1.16,[548],[3]
20230724T230633,"(0, 0, 1)",4.9,[1145],[3]
20230724T230638,"(1, 1, 0)",4.29,[343],[3]
20230724T230642,"(1, 0, 0)",6.4,[361],[3]
20230724T230649,"(0, 0, 1)",4.18,[323],[3]
20230724T230653,"(1, 0, 0)",6.26,[345],[3]
20230724T230659,"(1, 1, 0)",5.23,[336],[3]
20230724T230705,"(0, 1, 0)",7.88,[513],[3]
20230724T230712,"(1, 0, 0)",3.19,[295],[3]
20230724T230716,"(0, 0, 1)",9.61,[389],[3]
20230724T230725,"(1, 0, 0)",9.65,[338],[3]
20230724T230735,"(0, 0, 1)",4.99,[322],[3]
20230724T230740,"(1, 1, 0)",4.78,[292],[3]
20230724T230745,"(1, 0, 0)",1.89,[363],[3]
20230724T230747,"(0, 0, 1)",3.1,[458],[3]
20230724T230750,"(1, 0, 0)",2.98,[468],[3]
20230724T230753,"(0, 0, 1)",9.71,[372],[3]
20230724T230803,"(1, 0, 0)",7.14,[433],[3]
20230724T230810,"(0, 1, 0)",1.82,[507],[3]
20230724T230812,"(0, 0, 1)",6.8,[],[]
20230724T230818,"(1, 1, 0)",3.7,[444],[3]
20230724T230822,"(0, 1, 0)",5.3,[385],[3]
20230724T230827,"(1, 0, 0)",1.6,[406],[3]
20230724T230829,"(0, 0, 1)",2.67,[],[]
20230724T230832,"(0, 1, 0)",2.69,[307],[3]
20230724T230834,"(0, 0, 1)",8.1,[299],[3]
20230724T230843,"(1, 1, 0)",1.03,[294],[3]
20230724T230844,"(0, 1, 0)",7.14,[355],[3]
20230724T230851,"(0, 0, 1)",8.29,[255],[3]
20230724T230859,"(1, 1, 0)",1.47,[393],[3]
20230724T230901,"(1, 0, 0)",3.63,[474],[3]
