Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T223317,"(0, 0, 1)",3.5,[645],[3]
20230724T223320,"(0, 1, 0)",8.7,[307],[3]
20230724T223329,"(0, 0, 1)",1.61,[287],[3]
20230724T223331,"(0, 1, 0)",9.29,[290],[3]
20230724T223340,"(1, 1, 0)",5.32,[266],[3]
20230724T223345,"(1, 0, 0)",8.23,[292],[3]
20230724T223354,"(1, 1, 0)",5.12,[271],[3]
20230724T223359,"(0, 0, 1)",3.31,[338],[3]
20230724T223402,"(1, 1, 0)",8.96,[352],[3]
20230724T223411,"(0, 1, 0)",9.3,[833],[3]
20230724T223420,"(1, 0, 0)",7.35,[247],[3]
20230724T223428,"(1, 1, 0)",2.77,[380],[3]
20230724T223430,"(1, 0, 0)",5.77,[431],[3]
20230724T223436,"(0, 1, 0)",6.3,[286],[3]
20230724T223443,"(1, 0, 0)",9.87,[256],[3]
20230724T223452,"(1, 1, 0)",9.36,[426],[3]
20230724T223502,"(0, 1, 0)",8.18,"[441, 1316]","[3, 3]"
20230724T223510,"(1, 1, 0)",2.06,[403],[3]
20230724T223512,"(1, 0, 0)",6.81,[334],[3]
20230724T223519,"(0, 1, 0)",8.92,[345],[3]
20230724T223528,"(0, 0, 1)",2.98,[300],[3]
20230724T223531,"(0, 1, 0)",3.93,[324],[3]
20230724T223535,"(1, 0, 0)",1.64,[284],[3]
20230724T223537,"(0, 1, 0)",8.5,[296],[3]
20230724T223545,"(0, 0, 1)",5.47,[323],[3]
20230724T223551,"(1, 0, 0)",9.45,[346],[3]
20230724T223600,"(1, 1, 0)",9.06,[322],[3]
20230724T223609,"(0, 1, 0)",9.96,[466],[3]
20230724T223619,"(0, 0, 1)",7.28,[284],[3]
20230724T223626,"(1, 1, 0)",5.26,[316],[3]
20230724T223632,"(0, 0, 1)",7.78,[254],[3]
20230724T223639,"(0, 1, 0)",5.1,[307],[3]
20230724T223645,"(1, 1, 0)",9.89,[365],[3]
20230724T223654,"(0, 0, 1)",7.72,[299],[3]
20230724T223702,"(0, 1, 0)",1.07,[312],[3]
20230724T223703,"(1, 1, 0)",4.9,[353],[3]
20230724T223708,"(0, 1, 0)",4.99,[354],[3]
20230724T223713,"(0, 0, 1)",7.3,[295],[3]
20230724T223721,"(0, 1, 0)",7.86,[300],[3]
20230724T223728,"(1, 1, 0)",4.03,[294],[3]
20230724T223732,"(1, 0, 0)",5.05,[255],[3]
20230724T223738,"(1, 1, 0)",2.07,[458],[3]
20230724T223740,"(1, 0, 0)",9.05,[395],[3]
20230724T223749,"(0, 0, 1)",2.63,[359],[3]
20230724T223751,"(0, 1, 0)",1.36,[319],[3]
20230724T223753,"(1, 1, 0)",1.69,[356],[3]
20230724T223754,"(0, 1, 0)",2.02,[415],[3]
20230724T223757,"(1, 0, 0)",3.62,[262],[3]
20230724T223800,"(0, 0, 1)",4.36,[317],[3]
20230724T223805,"(1, 0, 0)",1.07,[267],[3]
20230724T223806,"(0, 1, 0)",5.0,"[307, 1850]","[3, 3]"
20230724T223811,"(0, 0, 1)",5.83,[287],[3]
20230724T223816,"(1, 1, 0)",2.25,[344],[3]
20230724T223819,"(1, 0, 0)",4.73,[323],[3]
20230724T223824,"(0, 1, 0)",7.06,[294],[3]
20230724T223831,"(0, 0, 1)",8.5,[352],[3]
20230724T223839,"(1, 0, 0)",9.0,[394],[3]
20230724T223848,"(0, 1, 0)",2.17,[265],[3]
20230724T223850,"(1, 0, 0)",8.17,[345],[3]
20230724T223859,"(0, 0, 1)",6.43,[370],[3]
20230724T223905,"(0, 1, 0)",7.58,[340],[3]
20230724T223913,"(0, 0, 1)",5.97,[476],[3]
20230724T223919,"(1, 1, 0)",4.13,[377],[3]
20230724T223923,"(0, 0, 1)",4.81,[334],[3]
20230724T223928,"(1, 0, 0)",6.54,[410],[3]
20230724T223934,"(0, 1, 0)",7.94,[365],[3]
20230724T223942,"(0, 0, 1)",7.75,[433],[3]
20230724T223950,"(0, 1, 0)",1.7,[315],[3]
20230724T223952,"(0, 0, 1)",3.59,[331],[3]
20230724T223955,"(0, 1, 0)",1.03,[269],[3]
20230724T223956,"(1, 1, 0)",6.96,[323],[3]
20230724T224003,"(0, 0, 1)",3.29,[302],[3]
20230724T224007,"(0, 1, 0)",9.35,[272],[3]
20230724T224016,"(1, 0, 0)",6.72,[316],[3]
20230724T224023,"(1, 1, 0)",8.44,[366],[3]
20230724T224031,"(0, 1, 0)",7.13,[365],[3]
20230724T224038,"(0, 0, 1)",4.73,[395],[3]
20230724T224043,"(1, 0, 0)",3.14,[465],[3]
20230724T224046,"(0, 1, 0)",8.39,[300],[3]
20230724T224055,"(1, 1, 0)",5.47,[338],[3]
20230724T224100,"(0, 1, 0)",4.49,[598],[3]
20230724T224105,"(1, 1, 0)",3.87,[329],[3]
20230724T224108,"(0, 1, 0)",5.89,[333],[3]
20230724T224114,"(0, 0, 1)",5.8,[311],[3]
20230724T224120,"(1, 1, 0)",8.7,[312],[3]
20230724T224129,"(0, 0, 1)",8.47,[331],[3]
20230724T224137,"(0, 1, 0)",7.2,[424],[3]
20230724T224145,"(1, 1, 0)",3.99,[681],[3]
20230724T224149,"(1, 0, 0)",5.35,[325],[3]
20230724T224154,"(0, 1, 0)",4.02,[336],[3]
20230724T224158,"(0, 0, 1)",6.87,[450],[3]
20230724T224205,"(0, 1, 0)",2.59,[311],[3]
20230724T224208,"(0, 0, 1)",1.2,[437],[3]
20230724T224209,"(1, 1, 0)",5.55,[364],[3]
20230724T224214,"(1, 0, 0)",9.16,[301],[3]
20230724T224224,"(0, 1, 0)",1.42,[385],[3]
20230724T224225,"(1, 0, 0)",8.69,[349],[3]
20230724T224234,"(0, 0, 1)",6.71,[311],[3]
20230724T224240,"(1, 1, 0)",7.59,[447],[3]
20230724T224248,"(0, 0, 1)",3.2,[427],[3]
20230724T224251,"(1, 0, 0)",9.15,[304],[3]
20230724T224300,"(0, 1, 0)",3.58,[338],[3]
20230724T224304,"(1, 1, 0)",1.8,[497],[3]
20230724T224306,"(0, 1, 0)",2.97,[419],[3]
20230724T224309,"(0, 0, 1)",4.5,[527],[3]
20230724T224313,"(1, 1, 0)",2.51,[283],[3]
20230724T224316,"(0, 0, 1)",9.99,[306],[3]
20230724T224326,"(0, 1, 0)",7.52,[260],[3]
20230724T224333,"(0, 0, 1)",2.6,[466],[3]
20230724T224336,"(1, 1, 0)",3.16,[388],[3]
20230724T224339,"(0, 0, 1)",9.8,[298],[3]
20230724T224349,"(1, 1, 0)",6.61,[338],[3]
20230724T224356,"(0, 1, 0)",6.84,[353],[3]
20230724T224403,"(1, 0, 0)",9.81,[273],[3]
20230724T224412,"(0, 0, 1)",7.08,[345],[3]
20230724T224419,"(1, 1, 0)",6.33,[239],[3]
20230724T224426,"(0, 1, 0)",9.15,[313],[3]
20230724T224435,"(0, 0, 1)",2.39,[349],[3]
20230724T224437,"(0, 1, 0)",6.69,[433],[3]
20230724T224444,"(1, 0, 0)",4.77,[277],[3]
20230724T224449,"(0, 1, 0)",6.6,[523],[3]
20230724T224455,"(1, 1, 0)",2.92,[358],[3]
20230724T224458,"(0, 1, 0)",4.6,[],[]
20230724T224503,"(1, 0, 0)",1.9,[274],[3]
20230724T224505,"(0, 1, 0)",1.6,[340],[3]
20230724T224507,"(0, 0, 1)",7.0,[325],[3]
20230724T224514,"(0, 1, 0)",1.66,[299],[3]
20230724T224515,"(0, 0, 1)",5.56,[342],[3]
20230724T224521,"(1, 0, 0)",4.79,[314],[3]
20230724T224526,"(0, 1, 0)",4.09,[285],[3]
20230724T224530,"(1, 0, 0)",2.8,[375],[3]
20230724T224533,"(0, 1, 0)",2.85,[347],[3]
20230724T224535,"(0, 0, 1)",2.94,[325],[3]
20230724T224538,"(1, 0, 0)",8.06,[330],[3]
20230724T224547,"(0, 1, 0)",5.04,[328],[3]
20230724T224552,"(1, 0, 0)",7.14,[1075],[3]
20230724T224559,"(0, 1, 0)",2.34,[370],[3]
20230724T224601,"(1, 0, 0)",8.08,[297],[3]
20230724T224609,"(1, 1, 0)",4.14,[357],[3]
20230724T224613,"(0, 1, 0)",2.23,[403],[3]
20230724T224616,"(0, 0, 1)",4.4,[345],[3]
20230724T224620,"(1, 1, 0)",2.91,[283],[3]
20230724T224623,"(0, 1, 0)",2.07,[345],[3]
20230724T224625,"(1, 1, 0)",2.91,[354],[3]
20230724T224628,"(0, 0, 1)",7.09,[265],[3]
20230724T224635,"(1, 0, 0)",2.53,[263],[3]
20230724T224638,"(1, 1, 0)",4.59,[410],[3]
20230724T224642,"(1, 0, 0)",9.82,[284],[3]
20230724T224652,"(0, 1, 0)",4.44,[481],[3]
20230724T224657,"(1, 1, 0)",4.39,[412],[3]
20230724T224701,"(0, 0, 1)",1.44,[314],[3]
20230724T224702,"(1, 1, 0)",6.34,[344],[3]
20230724T224709,"(1, 0, 0)",8.35,[315],[3]
20230724T224717,"(1, 1, 0)",5.74,[517],[3]
20230724T224723,"(1, 0, 0)",1.45,[441],[3]
20230724T224724,"(1, 1, 0)",1.69,[401],[3]
20230724T224726,"(0, 1, 0)",8.54,[410],[3]
20230724T224735,"(1, 1, 0)",3.79,[444],[3]
20230724T224739,"(1, 0, 0)",8.99,[373],[3]
20230724T224748,"(1, 1, 0)",4.31,[703],[3]
20230724T224752,"(1, 0, 0)",3.37,[364],[3]
20230724T224755,"(0, 1, 0)",5.4,[344],[3]
20230724T224801,"(0, 0, 1)",8.84,[344],[3]
20230724T224810,"(1, 1, 0)",4.79,[256],[3]
20230724T224814,"(1, 0, 0)",6.89,[428],[3]
20230724T224821,"(1, 1, 0)",6.86,[377],[3]
20230724T224828,"(0, 1, 0)",5.91,[831],[3]
20230724T224834,"(1, 0, 0)",3.54,[373],[3]
20230724T224838,"(0, 0, 1)",2.8,[371],[3]
20230724T224840,"(0, 1, 0)",1.98,[390],[3]
20230724T224842,"(0, 0, 1)",4.41,[385],[3]
20230724T224847,"(1, 1, 0)",4.01,[845],[3]
20230724T224851,"(0, 1, 0)",7.18,[],[]
20230724T224858,"(1, 0, 0)",9.68,[319],[3]
20230724T224908,"(1, 1, 0)",3.59,[429],[3]
20230724T224911,"(0, 1, 0)",9.86,[359],[3]
20230724T224921,"(1, 1, 0)",7.29,[],[]
20230724T224929,"(0, 1, 0)",8.07,[394],[3]
20230724T224937,"(0, 0, 1)",4.95,[556],[3]
20230724T224942,"(1, 0, 0)",6.38,[294],[3]
20230724T224948,"(1, 1, 0)",3.44,[281],[3]
20230724T224952,"(0, 1, 0)",4.34,[219],[3]
20230724T224956,"(1, 0, 0)",6.79,[1520],[3]
20230724T225003,"(0, 1, 0)",7.66,[263],[3]
20230724T225010,"(1, 0, 0)",6.35,[300],[3]
20230724T225017,"(0, 0, 1)",5.91,[325],[3]
20230724T225023,"(1, 0, 0)",6.13,[362],[3]
20230724T225029,"(0, 1, 0)",6.05,[454],[3]
20230724T225035,"(0, 0, 1)",9.09,[1027],[3]
20230724T225044,"(1, 0, 0)",5.22,[419],[3]
20230724T225049,"(0, 1, 0)",4.07,[359],[3]
20230724T225053,"(1, 1, 0)",5.05,[1121],[3]
20230724T225058,"(1, 0, 0)",3.0,[298],[3]
20230724T225101,"(1, 1, 0)",9.77,[677],[3]
20230724T225111,"(0, 0, 1)",6.49,[370],[3]
20230724T225118,"(1, 0, 0)",2.18,[450],[3]
20230724T225120,"(0, 0, 1)",1.3,[366],[3]
20230724T225121,"(1, 0, 0)",2.65,[502],[3]
20230724T225124,"(1, 1, 0)",6.19,[387],[3]
20230724T225130,"(1, 0, 0)",8.75,[372],[3]
20230724T225139,"(0, 0, 1)",8.02,[354],[3]
20230724T225147,"(1, 1, 0)",7.5,[466],[3]
20230724T225154,"(0, 1, 0)",2.49,[366],[3]
20230724T225157,"(1, 0, 0)",1.77,[427],[3]
20230724T225159,"(0, 1, 0)",6.93,[438],[3]
20230724T225206,"(0, 0, 1)",5.93,[430],[3]
20230724T225212,"(1, 1, 0)",3.29,[333],[3]
20230724T225215,"(0, 0, 1)",4.62,[484],[3]
20230724T225220,"(1, 1, 0)",3.35,[247],[3]
20230724T225223,"(0, 0, 1)",7.22,[709],[3]
20230724T225230,"(1, 0, 0)",7.24,[279],[3]
20230724T225238,"(0, 0, 1)",8.97,[369],[3]
20230724T225247,"(0, 1, 0)",3.09,[209],[3]
20230724T225250,"(0, 0, 1)",5.47,[311],[3]
20230724T225255,"(1, 1, 0)",3.1,[319],[3]
20230724T225258,"(1, 0, 0)",6.92,[262],[3]
20230724T225305,"(0, 1, 0)",1.82,[336],[3]
20230724T225307,"(1, 0, 0)",5.82,[355],[3]
20230724T225313,"(0, 1, 0)",4.06,[367],[3]
