Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T233304,"(0, 1, 0)",7.42,[403],[0]
20230724T233311,"(1, 0, 0)",9.62,[281],[0]
20230724T233321,"(1, 1, 0)",5.61,[326],[0]
20230724T233327,"(1, 0, 0)",3.06,[454],[0]
20230724T233330,"(0, 1, 0)",1.94,[341],[0]
20230724T233332,"(1, 1, 0)",7.5,[488],[0]
20230724T233339,"(1, 0, 0)",9.48,[290],[0]
20230724T233349,"(0, 0, 1)",1.9,[353],[0]
20230724T233351,"(0, 1, 0)",8.87,[308],[0]
20230724T233400,"(0, 0, 1)",5.61,[701],[0]
20230724T233405,"(0, 1, 0)",2.7,[322],[0]
20230724T233408,"(1, 1, 0)",8.74,[361],[0]
20230724T233417,"(0, 1, 0)",3.68,[423],[0]
20230724T233420,"(1, 1, 0)",7.8,[332],[0]
20230724T233428,"(0, 0, 1)",6.34,[302],[0]
20230724T233435,"(0, 1, 0)",1.26,[345],[0]
20230724T233436,"(0, 0, 1)",4.07,[697],[0]
20230724T233440,"(1, 1, 0)",5.23,[629],[0]
20230724T233445,"(1, 0, 0)",9.16,[303],[0]
20230724T233454,"(1, 1, 0)",1.29,[1034],[0]
20230724T233456,"(0, 0, 1)",6.22,[925],[0]
20230724T233502,"(1, 0, 0)",5.73,[322],[0]
20230724T233508,"(0, 0, 1)",4.5,[575],[0]
20230724T233512,"(1, 0, 0)",9.41,[558],[0]
20230724T233522,"(1, 1, 0)",1.96,[305],[0]
20230724T233524,"(1, 0, 0)",4.07,[438],[0]
20230724T233528,"(1, 1, 0)",6.9,[291],[0]
20230724T233535,"(1, 0, 0)",8.29,[382],[0]
20230724T233543,"(0, 0, 1)",8.85,[283],[0]
20230724T233552,"(1, 1, 0)",1.35,[307],[0]
20230724T233553,"(1, 0, 0)",4.39,[361],[0]
20230724T233558,"(1, 1, 0)",6.09,[360],[0]
20230724T233604,"(0, 1, 0)",3.25,[374],[0]
20230724T233607,"(0, 0, 1)",1.42,[409],[0]
20230724T233608,"(1, 0, 0)",6.12,[486],[0]
20230724T233615,"(1, 1, 0)",7.81,[432],[0]
20230724T233622,"(0, 1, 0)",9.47,[324],[0]
20230724T233632,"(0, 0, 1)",2.49,[360],[0]
20230724T233634,"(1, 1, 0)",2.4,[381],[0]
20230724T233637,"(0, 1, 0)",8.62,[376],[0]
20230724T233645,"(1, 0, 0)",8.25,[350],[0]
20230724T233654,"(0, 0, 1)",7.18,[356],[0]
20230724T233701,"(1, 0, 0)",3.3,[290],[0]
20230724T233704,"(1, 1, 0)",9.86,[389],[0]
20230724T233714,"(0, 0, 1)",9.0,[381],[0]
20230724T233723,"(1, 1, 0)",5.45,[1002],[0]
20230724T233729,"(0, 0, 1)",1.01,[306],[0]
20230724T233730,"(1, 1, 0)",4.7,[613],[0]
20230724T233734,"(0, 0, 1)",5.93,[337],[0]
20230724T233740,"(0, 1, 0)",9.04,[569],[0]
20230724T233749,"(1, 1, 0)",7.92,[361],[0]
20230724T233757,"(1, 0, 0)",9.7,[393],[0]
20230724T233807,"(0, 0, 1)",1.03,[361],[0]
20230724T233808,"(1, 1, 0)",8.71,[424],[0]
20230724T233817,"(0, 0, 1)",3.61,[847],[0]
20230724T233820,"(0, 1, 0)",8.64,[359],[0]
20230724T233829,"(0, 0, 1)",8.73,[392],[0]
20230724T233838,"(0, 1, 0)",9.09,[677],[0]
20230724T233847,"(0, 0, 1)",1.22,[329],[0]
20230724T233848,"(1, 1, 0)",4.13,[733],[0]
20230724T233852,"(1, 0, 0)",8.5,[391],[0]
20230724T233901,"(0, 0, 1)",3.27,[414],[0]
20230724T233904,"(0, 1, 0)",2.46,[424],[0]
20230724T233907,"(1, 0, 0)",3.41,[292],[0]
20230724T233910,"(0, 0, 1)",9.01,[330],[0]
20230724T233919,"(0, 1, 0)",3.98,[327],[0]
20230724T233923,"(1, 1, 0)",8.55,[337],[0]
20230724T233932,"(1, 0, 0)",5.93,[521],[0]
20230724T233938,"(1, 1, 0)",2.69,[499],[0]
20230724T233940,"(0, 0, 1)",1.44,[363],[0]
20230724T233942,"(0, 1, 0)",8.0,[382],[0]
20230724T233950,"(1, 1, 0)",4.88,[338],[0]
20230724T233955,"(0, 1, 0)",4.32,[535],[0]
20230724T233959,"(1, 0, 0)",4.14,[292],[0]
20230724T234003,"(0, 1, 0)",5.57,[414],[0]
20230724T234009,"(1, 1, 0)",9.33,[395],[0]
20230724T234018,"(0, 0, 1)",9.15,[409],[0]
20230724T234027,"(1, 1, 0)",4.32,[343],[0]
20230724T234032,"(1, 0, 0)",9.86,[937],[0]
20230724T234042,"(0, 0, 1)",5.3,[302],[0]
20230724T234047,"(0, 1, 0)",1.95,[297],[0]
20230724T234049,"(0, 0, 1)",3.54,[398],[0]
20230724T234052,"(1, 0, 0)",7.16,"[529, 6528]","[0, 0]"
20230724T234100,"(0, 1, 0)",9.4,[589],[0]
20230724T234109,"(1, 1, 0)",1.66,[325],[0]
20230724T234111,"(0, 0, 1)",2.49,[428],[0]
20230724T234113,"(1, 1, 0)",1.02,[],[]
20230724T234114,"(1, 0, 0)",1.87,[1388],[0]
20230724T234116,"(0, 0, 1)",3.45,[415],[0]
20230724T234120,"(1, 1, 0)",1.72,[380],[0]
20230724T234121,"(0, 1, 0)",8.16,[361],[0]
20230724T234130,"(0, 0, 1)",9.5,[250],[0]
20230724T234139,"(1, 0, 0)",7.78,[394],[0]
20230724T234147,"(0, 0, 1)",8.42,[],[]
20230724T234155,"(0, 1, 0)",1.98,[1034],[0]
20230724T234157,"(1, 0, 0)",8.1,[737],[0]
20230724T234205,"(1, 1, 0)",1.09,[531],[0]
20230724T234206,"(1, 0, 0)",5.07,[575],[0]
20230724T234212,"(0, 1, 0)",3.92,[399],[0]
20230724T234216,"(1, 0, 0)",9.12,[376],[0]
20230724T234225,"(1, 1, 0)",5.47,[300],[0]
20230724T234230,"(0, 0, 1)",2.52,[358],[0]
20230724T234233,"(0, 1, 0)",8.55,[387],[0]
20230724T234241,"(0, 0, 1)",2.14,[475],[0]
20230724T234243,"(0, 1, 0)",5.74,[498],[0]
20230724T234249,"(0, 0, 1)",3.9,[1194],[0]
20230724T234253,"(1, 1, 0)",5.64,[373],[0]
20230724T234259,"(1, 0, 0)",9.97,[1857],[0]
20230724T234309,"(1, 1, 0)",7.69,[266],[0]
20230724T234316,"(0, 1, 0)",4.96,[1112],[0]
20230724T234321,"(1, 0, 0)",5.52,[4621],[0]
20230724T234327,"(0, 1, 0)",4.17,[391],[0]
20230724T234331,"(1, 0, 0)",9.54,[323],[0]
20230724T234341,"(1, 1, 0)",3.39,[362],[0]
20230724T234344,"(1, 0, 0)",3.19,[346],[0]
20230724T234347,"(0, 1, 0)",3.1,[611],[0]
20230724T234350,"(0, 0, 1)",1.37,[],[]
20230724T234352,"(0, 1, 0)",6.26,[2775],[0]
20230724T234358,"(1, 1, 0)",4.25,[807],[0]
20230724T234402,"(0, 1, 0)",7.61,[324],[0]
20230724T234410,"(1, 1, 0)",6.85,[64],[0]
20230724T234417,"(0, 0, 1)",1.51,[384],[0]
20230724T234418,"(1, 1, 0)",7.98,[600],[0]
20230724T234426,"(1, 0, 0)",1.33,[385],[0]
20230724T234428,"(0, 1, 0)",4.41,[464],[0]
20230724T234432,"(1, 0, 0)",4.45,[397],[0]
20230724T234437,"(1, 1, 0)",1.87,[386],[0]
20230724T234439,"(0, 1, 0)",6.23,[486],[0]
20230724T234445,"(1, 1, 0)",6.31,[473],[0]
20230724T234451,"(1, 0, 0)",1.73,[500],[0]
20230724T234453,"(0, 0, 1)",9.56,[472],[0]
20230724T234503,"(0, 1, 0)",4.7,[361],[0]
20230724T234507,"(0, 0, 1)",9.35,"[493, 5017]","[0, 0]"
20230724T234517,"(1, 1, 0)",7.51,[3189],[0]
20230724T234524,"(0, 0, 1)",4.85,[377],[0]
20230724T234529,"(1, 1, 0)",9.55,[473],[0]
20230724T234539,"(0, 1, 0)",3.48,[2373],[0]
20230724T234542,"(0, 0, 1)",2.47,[377],[0]
20230724T234545,"(1, 1, 0)",9.51,[378],[0]
20230724T234554,"(0, 0, 1)",8.86,"[295, 7621]","[0, 0]"
20230724T234603,"(1, 0, 0)",6.69,[291],[0]
20230724T234610,"(0, 1, 0)",4.86,[374],[0]
20230724T234615,"(0, 0, 1)",4.85,[584],[0]
20230724T234619,"(0, 1, 0)",3.68,[416],[0]
20230724T234623,"(0, 0, 1)",9.8,[428],[0]
20230724T234633,"(0, 1, 0)",1.82,[370],[0]
20230724T234635,"(0, 0, 1)",6.78,[592],[0]
20230724T234642,"(0, 1, 0)",7.44,[945],[0]
20230724T234649,"(1, 1, 0)",6.76,[299],[0]
20230724T234656,"(0, 1, 0)",6.36,[407],[0]
20230724T234702,"(1, 0, 0)",2.49,[268],[0]
20230724T234705,"(0, 0, 1)",2.03,[388],[0]
20230724T234707,"(1, 1, 0)",9.31,[317],[0]
20230724T234716,"(0, 0, 1)",1.47,[455],[0]
20230724T234718,"(1, 1, 0)",7.26,[434],[0]
20230724T234725,"(1, 0, 0)",1.19,[429],[0]
20230724T234726,"(0, 1, 0)",7.33,[1708],[0]
20230724T234733,"(1, 0, 0)",1.29,[375],[0]
20230724T234735,"(0, 1, 0)",2.99,[424],[0]
20230724T234738,"(0, 0, 1)",7.38,[531],[0]
20230724T234745,"(1, 0, 0)",8.93,[317],[0]
20230724T234754,"(1, 1, 0)",1.42,[],[]
20230724T234756,"(0, 0, 1)",3.71,[3057],[0]
20230724T234759,"(1, 0, 0)",8.61,[462],[0]
20230724T234808,"(1, 1, 0)",8.23,[1547],[0]
20230724T234816,"(1, 0, 0)",5.19,[367],[0]
20230724T234821,"(0, 0, 1)",7.95,[1092],[0]
20230724T234829,"(1, 0, 0)",9.22,[4924],[0]
20230724T234839,"(0, 0, 1)",9.83,[473],[0]
20230724T234848,"(0, 1, 0)",8.39,[3279],[0]
20230724T234857,"(1, 1, 0)",2.85,[],[]
20230724T234900,"(0, 1, 0)",9.09,[524],[0]
20230724T234909,"(0, 0, 1)",9.02,[1356],[0]
20230724T234918,"(0, 1, 0)",8.17,[3153],[0]
20230724T234926,"(0, 0, 1)",8.24,[3721],[0]
20230724T234934,"(1, 0, 0)",7.81,[5601],[0]
20230724T234942,"(0, 1, 0)",1.05,[384],[0]
20230724T234943,"(1, 0, 0)",3.91,[332],[0]
20230724T234947,"(0, 0, 1)",6.54,[404],[0]
20230724T234954,"(0, 1, 0)",9.42,[4715],[0]
20230724T235003,"(1, 1, 0)",5.12,[1511],[0]
20230724T235008,"(1, 0, 0)",3.43,[335],[0]
20230724T235012,"(0, 0, 1)",6.82,[4521],[0]
20230724T235019,"(0, 1, 0)",3.37,[337],[0]
20230724T235022,"(1, 1, 0)",5.6,[405],[0]
20230724T235028,"(0, 1, 0)",7.66,[404],[0]
20230724T235035,"(1, 0, 0)",1.2,[],[]
20230724T235037,"(1, 1, 0)",4.28,"[476, 3334]","[0, 0]"
20230724T235041,"(1, 0, 0)",1.45,[368],[0]
20230724T235042,"(1, 1, 0)",9.95,"[384, 6692]","[0, 0]"
20230724T235052,"(1, 0, 0)",4.11,[],[]
20230724T235056,"(0, 0, 1)",8.26,"[118, 998]","[0, 0]"
20230724T235105,"(0, 1, 0)",8.43,[3361],[0]
20230724T235113,"(0, 0, 1)",5.49,[4305],[0]
20230724T235119,"(0, 1, 0)",5.79,[450],[0]
20230724T235124,"(1, 1, 0)",3.17,[],[]
20230724T235128,"(0, 1, 0)",9.19,[3780],[0]
20230724T235137,"(1, 1, 0)",6.95,[2665],[0]
20230724T235144,"(0, 0, 1)",9.19,[3588],[0]
20230724T235153,"(1, 1, 0)",9.29,"[967, 8404]","[0, 0]"
20230724T235202,"(0, 1, 0)",8.38,"[929, 7496]","[0, 0]"
20230724T235211,"(1, 0, 0)",9.17,[804],[0]
20230724T235220,"(0, 0, 1)",1.08,[],[]
20230724T235221,"(0, 1, 0)",6.89,[415],[0]
20230724T235228,"(0, 0, 1)",6.03,[4597],[0]
20230724T235234,"(1, 0, 0)",4.13,[708],[0]
20230724T235238,"(0, 1, 0)",6.78,[579],[0]
20230724T235245,"(1, 0, 0)",8.84,"[391, 6781]","[0, 0]"
