Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T220011,"(0, 0, 1)",4.04,[211],[0]
20230724T220015,"(1, 1, 0)",5.46,[339],[0]
20230724T220020,"(0, 1, 0)",5.95,"[294, 4730]","[0, 0]"
20230724T220026,"(1, 0, 0)",9.25,"[317, 8916]","[0, 0]"
20230724T220035,"(0, 0, 1)",3.48,[607],[0]
20230724T220039,"(1, 0, 0)",6.02,[506],[0]
20230724T220045,"(0, 1, 0)",2.3,[27],[0]
20230724T220047,"(0, 0, 1)",2.99,[429],[0]
20230724T220050,"(1, 1, 0)",5.92,[404],[0]
20230724T220056,"(0, 1, 0)",9.42,[291],[0]
20230724T220106,"(1, 1, 0)",9.26,[359],[0]
20230724T220115,"(1, 0, 0)",5.98,[477],[0]
20230724T220121,"(0, 0, 1)",8.53,[297],[0]
20230724T220129,"(1, 1, 0)",4.7,[264],[0]
20230724T220134,"(0, 0, 1)",7.16,[282],[0]
20230724T220141,"(1, 0, 0)",9.63,[287],[0]
20230724T220151,"(1, 1, 0)",4.73,[321],[0]
20230724T220156,"(0, 1, 0)",8.46,[330],[0]
20230724T220204,"(0, 0, 1)",8.1,[604],[0]
20230724T220212,"(1, 1, 0)",1.12,[441],[0]
20230724T220213,"(1, 0, 0)",4.4,[1079],[0]
20230724T220218,"(1, 1, 0)",6.34,[324],[0]
20230724T220224,"(0, 0, 1)",5.82,[344],[0]
20230724T220230,"(0, 1, 0)",2.5,[352],[0]
20230724T220233,"(0, 0, 1)",3.53,[286],[0]
20230724T220236,"(0, 1, 0)",9.6,[262],[0]
20230724T220246,"(1, 0, 0)",7.85,[290],[0]
20230724T220254,"(0, 1, 0)",5.94,[300],[0]
20230724T220300,"(0, 0, 1)",3.68,[320],[0]
20230724T220303,"(1, 1, 0)",7.07,[346],[0]
20230724T220310,"(1, 0, 0)",3.68,[296],[0]
20230724T220314,"(0, 0, 1)",4.91,[289],[0]
20230724T220319,"(1, 0, 0)",3.96,[562],[0]
20230724T220323,"(1, 1, 0)",7.63,[393],[0]
20230724T220331,"(0, 0, 1)",1.38,[297],[0]
20230724T220332,"(0, 1, 0)",8.99,[372],[0]
20230724T220341,"(0, 0, 1)",7.63,[307],[0]
20230724T220349,"(1, 0, 0)",9.88,[265],[0]
20230724T220359,"(0, 0, 1)",6.58,[276],[0]
20230724T220405,"(1, 1, 0)",9.57,[432],[0]
20230724T220415,"(1, 0, 0)",8.33,[332],[0]
20230724T220423,"(0, 1, 0)",3.42,[329],[0]
20230724T220427,"(1, 0, 0)",5.69,[349],[0]
20230724T220432,"(0, 1, 0)",4.97,[346],[0]
20230724T220437,"(0, 0, 1)",7.95,[350],[0]
20230724T220445,"(0, 1, 0)",2.66,[294],[0]
20230724T220448,"(1, 0, 0)",5.81,[373],[0]
20230724T220454,"(0, 0, 1)",3.97,[606],[0]
20230724T220458,"(1, 0, 0)",2.99,[350],[0]
20230724T220501,"(0, 1, 0)",7.91,[326],[0]
20230724T220509,"(1, 1, 0)",6.86,[311],[0]
20230724T220516,"(0, 0, 1)",3.33,[390],[0]
20230724T220519,"(1, 1, 0)",8.43,[447],[0]
20230724T220527,"(1, 0, 0)",7.99,[307],[0]
20230724T220535,"(1, 1, 0)",8.91,[485],[0]
20230724T220544,"(1, 0, 0)",7.04,[368],[0]
20230724T220551,"(0, 0, 1)",5.84,[413],[0]
20230724T220557,"(0, 1, 0)",4.29,[283],[0]
20230724T220602,"(1, 0, 0)",6.18,[392],[0]
20230724T220608,"(0, 0, 1)",3.04,[307],[0]
20230724T220611,"(0, 1, 0)",7.05,[376],[0]
20230724T220618,"(1, 1, 0)",5.26,[331],[0]
20230724T220623,"(0, 1, 0)",6.19,[374],[0]
20230724T220629,"(1, 1, 0)",9.02,[310],[0]
20230724T220638,"(0, 1, 0)",2.15,[357],[0]
20230724T220641,"(1, 1, 0)",2.66,[390],[0]
20230724T220643,"(0, 1, 0)",9.33,[387],[0]
20230724T220653,"(0, 0, 1)",9.17,[466],[0]
20230724T220702,"(1, 1, 0)",4.88,[409],[0]
20230724T220707,"(0, 0, 1)",9.68,[311],[0]
20230724T220716,"(0, 1, 0)",9.13,[327],[0]
20230724T220726,"(1, 0, 0)",1.15,[361],[0]
20230724T220727,"(0, 0, 1)",6.05,[322],[0]
20230724T220733,"(1, 0, 0)",4.52,[505],[0]
20230724T220737,"(0, 0, 1)",8.59,[374],[0]
20230724T220746,"(0, 1, 0)",5.91,[292],[0]
20230724T220752,"(1, 1, 0)",3.18,[536],[0]
20230724T220755,"(0, 1, 0)",4.63,[1954],[0]
20230724T220800,"(1, 1, 0)",7.78,[340],[0]
20230724T220808,"(0, 0, 1)",4.13,[320],[0]
20230724T220812,"(1, 1, 0)",6.68,[347],[0]
20230724T220818,"(1, 0, 0)",8.91,[271],[0]
20230724T220827,"(1, 1, 0)",4.99,[361],[0]
20230724T220832,"(1, 0, 0)",6.3,[301],[0]
20230724T220839,"(0, 0, 1)",9.77,[415],[0]
20230724T220848,"(1, 1, 0)",3.4,[375],[0]
20230724T220852,"(0, 0, 1)",1.71,[344],[0]
20230724T220854,"(0, 1, 0)",9.92,[306],[0]
20230724T220904,"(1, 0, 0)",5.55,[313],[0]
20230724T220909,"(1, 1, 0)",6.28,[287],[0]
20230724T220915,"(0, 1, 0)",4.35,[380],[0]
20230724T220920,"(1, 1, 0)",5.37,[353],[0]
20230724T220925,"(0, 1, 0)",2.33,[338],[0]
20230724T220928,"(1, 1, 0)",5.37,[346],[0]
20230724T220933,"(0, 0, 1)",7.44,[317],[0]
20230724T220940,"(1, 1, 0)",1.24,[261],[0]
20230724T220942,"(1, 0, 0)",7.94,[364],[0]
20230724T220950,"(0, 0, 1)",8.34,[385],[0]
20230724T220958,"(0, 1, 0)",7.65,[588],[0]
20230724T221006,"(0, 0, 1)",1.96,[426],[0]
20230724T221008,"(0, 1, 0)",7.58,[895],[0]
20230724T221015,"(1, 1, 0)",1.15,[362],[0]
20230724T221016,"(0, 0, 1)",5.22,[311],[0]
20230724T221022,"(1, 0, 0)",6.97,[365],[0]
20230724T221029,"(0, 0, 1)",6.48,[314],[0]
20230724T221035,"(0, 1, 0)",1.01,[471],[0]
20230724T221036,"(1, 1, 0)",3.87,[430],[0]
20230724T221040,"(0, 1, 0)",9.15,[397],[0]
20230724T221049,"(1, 1, 0)",9.53,[410],[0]
20230724T221059,"(0, 0, 1)",1.02,[530],[0]
20230724T221100,"(1, 0, 0)",5.27,[445],[0]
20230724T221105,"(0, 1, 0)",8.07,[349],[0]
20230724T221113,"(1, 1, 0)",1.61,[336],[0]
20230724T221115,"(1, 0, 0)",2.74,[437],[0]
20230724T221118,"(0, 1, 0)",6.77,[281],[0]
20230724T221124,"(1, 1, 0)",4.48,[509],[0]
20230724T221129,"(0, 1, 0)",3.23,[395],[0]
20230724T221132,"(0, 0, 1)",9.81,[286],[0]
20230724T221142,"(1, 1, 0)",8.96,[344],[0]
20230724T221151,"(0, 1, 0)",5.92,[340],[0]
20230724T221157,"(1, 1, 0)",7.21,[401],[0]
20230724T221204,"(1, 0, 0)",1.34,[417],[0]
20230724T221205,"(1, 1, 0)",2.81,[397],[0]
20230724T221208,"(0, 1, 0)",1.74,[306],[0]
20230724T221210,"(0, 0, 1)",3.87,[744],[0]
20230724T221214,"(0, 1, 0)",9.61,[623],[0]
20230724T221224,"(1, 1, 0)",3.24,[344],[0]
20230724T221227,"(0, 0, 1)",5.24,[320],[0]
20230724T221232,"(1, 1, 0)",4.51,[393],[0]
20230724T221237,"(0, 0, 1)",2.74,[380],[0]
20230724T221239,"(0, 1, 0)",7.69,[499],[0]
20230724T221247,"(1, 1, 0)",2.53,[432],[0]
20230724T221250,"(0, 1, 0)",7.41,[384],[0]
20230724T221257,"(0, 0, 1)",5.87,[433],[0]
20230724T221303,"(1, 1, 0)",4.6,[276],[0]
20230724T221308,"(1, 0, 0)",2.35,[481],[0]
20230724T221310,"(0, 1, 0)",7.62,[337],[0]
20230724T221318,"(1, 0, 0)",8.37,[229],[0]
20230724T221326,"(1, 1, 0)",6.14,[660],[0]
20230724T221332,"(1, 0, 0)",2.18,[418],[0]
20230724T221334,"(0, 0, 1)",5.78,[484],[0]
20230724T221340,"(0, 1, 0)",7.26,[337],[0]
20230724T221347,"(1, 1, 0)",8.32,[346],[0]
20230724T221356,"(1, 0, 0)",6.31,[305],[0]
20230724T221402,"(0, 0, 1)",7.95,[372],[0]
20230724T221410,"(1, 1, 0)",6.11,[352],[0]
20230724T221416,"(0, 0, 1)",5.82,[363],[0]
20230724T221422,"(1, 1, 0)",3.57,[1383],[0]
