Timestamps,Interval to next sound_s,Keys pressed,Response Times
20230729T225504,8.64,[0],[285]
20230729T225513,2.89,[0],[254]
20230729T225516,1.75,[0],[294]
20230729T225517,2.01,[0],[264]
20230729T225519,2.04,[0],[357]
20230729T225522,7.93,[0],[266]
20230729T225529,8.85,[0],[275]
20230729T225538,5.15,[0],[305]
20230729T225544,6.34,[0],[370]
20230729T225550,3.07,[0],[256]
20230729T225553,1.24,[0],[341]
20230729T225554,3.15,[0],[341]
20230729T225557,1.59,[0],[304]
20230729T225559,8.15,[0],[240]
20230729T225607,1.56,[0],[366]
20230729T225609,2.28,[0],[344]
20230729T225611,4.02,[0],[287]
20230729T225615,1.11,[0],[359]
20230729T225616,8.31,[0],[479]
20230729T225624,7.75,[0],[342]
20230729T225632,4.99,[0],[302]
20230729T225637,5.57,[0],[521]
20230729T225643,2.81,[0],[316]
20230729T225646,6.0,[0],[281]
20230729T225652,5.96,[0],[275]
20230729T225658,3.5,[0],[288]
20230729T225701,3.7,[0],[305]
20230729T225705,5.47,[0],[297]
20230729T225710,6.74,[0],[287]
20230729T225717,3.1,[0],[299]
20230729T225720,7.21,[0],[336]
20230729T225727,1.3,[0],[295]
20230729T225729,3.78,[0],[265]
20230729T225732,5.08,[0],[243]
20230729T225738,8.44,[0],[274]
20230729T225746,6.1,[0],[960]
20230729T225752,8.0,[0],[617]
20230729T225800,6.88,[0],[284]
