Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T215023,"(1, 1, 0)",6.55,[385],[2]
20230717T215030,"(1, 0, 0)",9.24,[301],[2]
20230717T215039,"(1, 1, 0)",5.47,[365],[2]
20230717T215044,"(0, 0, 1)",4.06,[324],[2]
20230717T215048,"(1, 1, 0)",2.84,[300],[2]
20230717T215051,"(0, 0, 1)",4.05,[309],[2]
20230717T215055,"(1, 0, 0)",7.95,[316],[2]
20230717T215103,"(0, 0, 1)",1.39,[271],[2]
20230717T215105,"(0, 1, 0)",4.52,[455],[2]
20230717T215109,"(0, 0, 1)",6.24,[436],[2]
20230717T215116,"(0, 1, 0)",9.49,[276],[2]
20230717T215125,"(1, 0, 0)",3.8,[306],[2]
20230717T215129,"(0, 1, 0)",4.65,[351],[2]
20230717T215134,"(1, 0, 0)",2.77,[298],[2]
20230717T215136,"(1, 1, 0)",9.04,[288],[2]
20230717T215145,"(1, 0, 0)",9.97,[351],[2]
20230717T215155,"(0, 0, 1)",1.42,[321],[2]
20230717T215157,"(0, 1, 0)",6.65,[404],[2]
20230717T215204,"(1, 0, 0)",8.83,[317],[2]
20230717T215212,"(1, 1, 0)",9.73,[325],[2]
20230717T215222,"(0, 1, 0)",9.19,[440],[2]
20230717T215231,"(1, 1, 0)",7.45,[499],[2]
20230717T215239,"(0, 1, 0)",3.37,[272],[2]
20230717T215242,"(1, 0, 0)",4.14,[412],[2]
20230717T215246,"(1, 1, 0)",6.02,[277],[2]
20230717T215252,"(0, 1, 0)",7.61,[327],[2]
20230717T215300,"(1, 0, 0)",1.89,[263],[2]
20230717T215302,"(1, 1, 0)",2.66,[335],[2]
20230717T215305,"(0, 1, 0)",5.23,[279],[2]
20230717T215310,"(1, 1, 0)",7.14,[280],[2]
20230717T215317,"(1, 0, 0)",4.16,[284],[2]
20230717T215321,"(0, 1, 0)",1.5,[413],[2]
20230717T215323,"(0, 0, 1)",7.38,[464],[2]
20230717T215330,"(1, 1, 0)",8.33,[275],[2]
20230717T215338,"(0, 1, 0)",1.41,[304],[2]
20230717T215340,"(1, 0, 0)",9.0,[421],[2]
20230717T215349,"(1, 1, 0)",7.91,[385],[2]
20230717T215357,"(1, 0, 0)",9.26,[342],[2]
20230717T215406,"(0, 0, 1)",7.09,[306],[2]
20230717T215413,"(0, 1, 0)",3.39,[300],[2]
20230717T215417,"(1, 0, 0)",3.63,[466],[2]
20230717T215420,"(1, 1, 0)",3.8,[288],[2]
20230717T215424,"(0, 1, 0)",5.25,[275],[2]
20230717T215429,"(1, 0, 0)",2.9,[349],[2]
20230717T215432,"(1, 1, 0)",9.51,[424],[2]
20230717T215442,"(0, 0, 1)",5.63,[305],[2]
20230717T215448,"(1, 0, 0)",5.13,[353],[2]
20230717T215453,"(0, 0, 1)",2.11,[328],[2]
20230717T215455,"(1, 0, 0)",9.24,[341],[2]
20230717T215504,"(1, 1, 0)",5.21,[379],[2]
20230717T215509,"(0, 0, 1)",1.25,[344],[2]
20230717T215511,"(1, 0, 0)",3.06,[344],[2]
20230717T215514,"(0, 1, 0)",1.12,[389],[2]
20230717T215515,"(1, 1, 0)",2.37,[337],[2]
20230717T215517,"(0, 0, 1)",9.11,[282],[2]
20230717T215526,"(0, 1, 0)",4.9,[320],[2]
20230717T215531,"(1, 0, 0)",4.7,[391],[2]
20230717T215536,"(0, 0, 1)",3.98,[300],[2]
20230717T215540,"(1, 1, 0)",3.03,[341],[2]
20230717T215543,"(0, 0, 1)",1.77,[351],[2]
20230717T215545,"(0, 1, 0)",6.77,[355],[2]
20230717T215552,"(1, 0, 0)",1.51,[354],[2]
20230717T215553,"(0, 1, 0)",6.68,[393],[2]
20230717T215600,"(1, 1, 0)",2.7,[363],[2]
20230717T215603,"(0, 0, 1)",1.43,[369],[2]
20230717T215604,"(1, 0, 0)",9.29,[359],[2]
20230717T215613,"(1, 1, 0)",2.98,[351],[2]
20230717T215616,"(0, 1, 0)",4.46,[380],[2]
20230717T215621,"(0, 0, 1)",7.93,[313],[2]
20230717T215629,"(1, 1, 0)",5.81,[356],[2]
20230717T215635,"(1, 0, 0)",8.7,[330],[2]
20230717T215643,"(0, 0, 1)",7.9,[382],[2]
20230717T215651,"(0, 1, 0)",9.87,[288],[2]
20230717T215701,"(1, 0, 0)",4.02,[285],[2]
20230717T215705,"(1, 1, 0)",3.35,[403],[2]
20230717T215709,"(1, 0, 0)",2.81,[332],[2]
20230717T215711,"(1, 1, 0)",3.29,[294],[2]
20230717T215715,"(0, 0, 1)",1.62,[301],[2]
20230717T215716,"(1, 1, 0)",2.49,[383],[2]
20230717T215719,"(0, 0, 1)",5.77,[280],[2]
20230717T215725,"(1, 0, 0)",9.26,[293],[2]
20230717T215734,"(0, 1, 0)",6.64,[594],[2]
20230717T215741,"(1, 1, 0)",3.91,[317],[2]
20230717T215744,"(1, 0, 0)",3.72,[384],[2]
20230717T215748,"(0, 0, 1)",6.65,"[431, 2326]","[2, 2]"
20230717T215755,"(1, 1, 0)",2.42,[374],[2]
20230717T215757,"(0, 0, 1)",5.47,"[631, 677]","[2, 4]"
20230717T215803,"(1, 1, 0)",5.48,[293],[2]
20230717T215808,"(0, 0, 1)",5.62,[213],[3]
20230717T215814,"(1, 0, 0)",5.28,[274],[3]
20230717T215819,"(1, 1, 0)",1.82,[408],[3]
20230717T215821,"(0, 1, 0)",3.76,[317],[3]
20230717T215825,"(1, 1, 0)",2.29,[317],[3]
20230717T215827,"(0, 0, 1)",9.6,[275],[3]
20230717T215837,"(1, 0, 0)",1.69,[336],[3]
20230717T215839,"(1, 1, 0)",5.75,[344],[3]
20230717T215844,"(0, 0, 1)",9.58,[376],[3]
20230717T215854,"(1, 1, 0)",5.85,[292],[3]
20230717T215900,"(1, 0, 0)",5.06,[262],[3]
20230717T215905,"(1, 1, 0)",5.18,[244],[3]
20230717T215910,"(0, 0, 1)",1.23,[313],[3]
20230717T215911,"(1, 0, 0)",2.52,[857],[3]
20230717T215914,"(0, 1, 0)",1.33,[311],[3]
20230717T215915,"(1, 0, 0)",7.63,[240],[3]
20230717T215923,"(0, 0, 1)",3.98,[458],[3]
20230717T215927,"(1, 1, 0)",4.47,[317],[3]
20230717T215931,"(0, 1, 0)",9.61,"[342, 2138]","[3, 3]"
20230717T215941,"(0, 0, 1)",7.66,[314],[3]
20230717T215949,"(1, 1, 0)",3.72,[320],[3]
20230717T215952,"(0, 0, 1)",1.16,[261],[3]
20230717T215954,"(1, 0, 0)",5.97,[393],[3]
20230717T220000,"(0, 1, 0)",8.88,[313],[3]
20230717T220008,"(1, 0, 0)",9.18,[352],[3]
20230717T220018,"(0, 1, 0)",3.32,[359],[3]
20230717T220021,"(0, 0, 1)",2.07,[565],[3]
20230717T220023,"(1, 1, 0)",5.26,[462],[3]
20230717T220028,"(0, 1, 0)",8.92,[255],[3]
20230717T220037,"(1, 0, 0)",3.84,[315],[3]
20230717T220041,"(0, 0, 1)",8.21,[329],[3]
20230717T220049,"(0, 1, 0)",2.7,[326],[3]
20230717T220052,"(0, 0, 1)",9.33,[335],[3]
20230717T220101,"(1, 1, 0)",9.87,[378],[3]
20230717T220111,"(0, 1, 0)",6.22,[312],[3]
20230717T220118,"(1, 1, 0)",3.53,[357],[3]
20230717T220121,"(1, 0, 0)",1.98,[508],[3]
20230717T220123,"(0, 1, 0)",2.34,[376],[3]
20230717T220126,"(1, 1, 0)",8.73,[323],[3]
20230717T220134,"(0, 0, 1)",9.51,[330],[3]
20230717T220144,"(1, 0, 0)",6.42,[299],[3]
20230717T220150,"(0, 1, 0)",7.2,[341],[3]
20230717T220157,"(1, 0, 0)",3.88,[323],[3]
20230717T220201,"(0, 1, 0)",6.14,[557],[3]
20230717T220208,"(1, 1, 0)",2.9,"[239, 1802]","[3, 3]"
20230717T220210,"(1, 0, 0)",7.18,[446],[3]
20230717T220218,"(1, 1, 0)",2.68,[243],[3]
20230717T220220,"(1, 0, 0)",1.53,[386],[3]
20230717T220222,"(0, 1, 0)",2.56,[400],[3]
20230717T220224,"(1, 1, 0)",3.55,[483],[3]
20230717T220228,"(0, 0, 1)",9.5,[336],[3]
20230717T220238,"(0, 1, 0)",8.28,[289],[3]
20230717T220246,"(1, 1, 0)",7.36,[381],[3]
20230717T220253,"(0, 1, 0)",3.44,[602],[3]
20230717T220257,"(1, 0, 0)",1.9,[362],[3]
20230717T220259,"(0, 1, 0)",8.98,[426],[3]
20230717T220308,"(0, 0, 1)",7.47,[279],[3]
20230717T220315,"(1, 1, 0)",4.65,[318],[3]
20230717T220320,"(0, 0, 1)",9.01,[516],[3]
20230717T220329,"(0, 1, 0)",3.25,[280],[3]
20230717T220332,"(1, 1, 0)",8.0,[400],[3]
20230717T220340,"(1, 0, 0)",7.78,[408],[3]
20230717T220348,"(0, 0, 1)",5.83,[260],[3]
20230717T220354,"(1, 0, 0)",1.42,[277],[3]
20230717T220355,"(0, 1, 0)",7.18,[348],[3]
20230717T220402,"(1, 1, 0)",4.93,[266],[3]
20230717T220407,"(0, 1, 0)",3.92,[255],[3]
20230717T220411,"(0, 0, 1)",2.91,[278],[3]
20230717T220414,"(1, 0, 0)",5.1,[382],[3]
