Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T231256,"(1, 1, 0)",7.56,[399],[3]
20230717T231303,"(0, 0, 1)",3.42,[283],[3]
20230717T231307,"(1, 1, 0)",4.86,[377],[3]
20230717T231312,"(0, 0, 1)",9.03,[328],[3]
20230717T231321,"(1, 1, 0)",7.81,[246],[3]
20230717T231329,"(0, 1, 0)",1.67,[364],[3]
20230717T231330,"(0, 0, 1)",8.65,[341],[3]
20230717T231339,"(1, 0, 0)",3.19,[294],[3]
20230717T231342,"(1, 1, 0)",1.09,[347],[3]
20230717T231343,"(0, 0, 1)",9.26,[405],[3]
20230717T231353,"(1, 0, 0)",1.97,[256],[3]
20230717T231355,"(1, 1, 0)",1.29,[368],[3]
20230717T231356,"(0, 1, 0)",1.32,[653],[3]
20230717T231357,"(0, 0, 1)",3.85,[315],[3]
20230717T231401,"(1, 1, 0)",9.49,[312],[3]
20230717T231411,"(1, 0, 0)",5.87,[254],[3]
20230717T231416,"(0, 1, 0)",6.41,[278],[3]
20230717T231423,"(1, 1, 0)",9.91,[400],[3]
20230717T231433,"(0, 1, 0)",4.97,[318],[3]
20230717T231438,"(0, 0, 1)",9.01,[461],[3]
20230717T231447,"(1, 0, 0)",7.35,[409],[3]
20230717T231454,"(0, 0, 1)",2.8,[447],[3]
20230717T231457,"(0, 1, 0)",8.06,[491],[3]
20230717T231505,"(1, 0, 0)",4.03,[434],[3]
20230717T231509,"(1, 1, 0)",3.47,[390],[3]
20230717T231513,"(0, 1, 0)",3.37,[433],[3]
20230717T231516,"(1, 0, 0)",4.17,[427],[3]
20230717T231520,"(1, 1, 0)",9.0,[275],[3]
20230717T231529,"(0, 0, 1)",5.22,[363],[3]
20230717T231535,"(1, 1, 0)",1.55,[351],[3]
20230717T231536,"(1, 0, 0)",3.47,[560],[3]
20230717T231540,"(1, 1, 0)",9.89,[404],[3]
20230717T231549,"(0, 0, 1)",4.24,[312],[3]
20230717T231554,"(1, 0, 0)",4.66,[302],[3]
20230717T231558,"(1, 1, 0)",4.09,[314],[3]
20230717T231603,"(0, 0, 1)",2.41,[399],[3]
20230717T231605,"(1, 1, 0)",9.7,[464],[3]
20230717T231615,"(0, 0, 1)",5.12,[338],[3]
20230717T231620,"(1, 1, 0)",7.44,[363],[3]
20230717T231627,"(0, 0, 1)",1.55,[414],[3]
20230717T231629,"(0, 1, 0)",2.69,[482],[3]
20230717T231632,"(0, 0, 1)",1.29,[390],[3]
20230717T231633,"(1, 0, 0)",2.37,[450],[3]
20230717T231635,"(0, 0, 1)",4.57,[353],[3]
20230717T231640,"(1, 0, 0)",2.81,[403],[3]
20230717T231643,"(0, 0, 1)",4.83,[379],[3]
20230717T231648,"(1, 0, 0)",1.98,[331],[3]
20230717T231650,"(0, 0, 1)",2.24,[335],[3]
20230717T231652,"(1, 1, 0)",4.2,[1658],[3]
20230717T231656,"(1, 0, 0)",3.64,[321],[3]
20230717T231700,"(0, 0, 1)",1.76,[267],[3]
20230717T231701,"(0, 1, 0)",2.6,[338],[3]
