Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T221354,"(0, 0, 1)",8.13,[416],[3]
20230717T221402,"(1, 0, 0)",1.15,[253],[3]
20230717T221403,"(0, 0, 1)",9.9,[338],[3]
20230717T221413,"(0, 1, 0)",5.25,[283],[3]
20230717T221418,"(0, 0, 1)",1.98,[268],[3]
20230717T221420,"(0, 1, 0)",7.99,[404],[3]
20230717T221428,"(0, 0, 1)",4.62,[238],[3]
20230717T221433,"(1, 1, 0)",4.68,[239],[3]
20230717T221438,"(0, 1, 0)",4.49,[261],[3]
20230717T221442,"(1, 0, 0)",8.46,[330],[3]
20230717T221451,"(0, 0, 1)",4.84,[430],[3]
20230717T221456,"(0, 1, 0)",1.88,[366],[3]
20230717T221458,"(1, 0, 0)",4.48,[485],[3]
20230717T221502,"(0, 0, 1)",6.26,[394],[3]
20230717T221508,"(1, 0, 0)",6.48,[333],[3]
20230717T221515,"(0, 1, 0)",8.95,[261],[3]
20230717T221524,"(1, 1, 0)",4.52,[282],[3]
20230717T221528,"(0, 1, 0)",7.39,[365],[3]
20230717T221536,"(1, 0, 0)",3.89,[289],[3]
20230717T221540,"(0, 1, 0)",9.32,[351],[3]
20230717T221549,"(0, 0, 1)",4.16,[474],[3]
20230717T221553,"(1, 1, 0)",6.77,[359],[3]
20230717T221600,"(0, 1, 0)",2.48,[286],[3]
20230717T221602,"(0, 0, 1)",5.76,[406],[3]
20230717T221608,"(1, 0, 0)",5.43,[303],[3]
20230717T221614,"(1, 1, 0)",3.27,[324],[3]
20230717T221617,"(0, 1, 0)",9.33,[416],[3]
20230717T221626,"(0, 0, 1)",6.3,[335],[3]
20230717T221633,"(1, 0, 0)",1.86,[342],[3]
20230717T221635,"(0, 1, 0)",9.0,[374],[3]
20230717T221644,"(0, 0, 1)",9.82,[318],[3]
20230717T221653,"(0, 1, 0)",2.46,[320],[3]
20230717T221656,"(0, 0, 1)",6.99,[382],[3]
20230717T221703,"(1, 0, 0)",1.38,[327],[3]
20230717T221704,"(1, 1, 0)",4.76,[391],[3]
20230717T221709,"(0, 0, 1)",1.75,[339],[3]
20230717T221711,"(1, 1, 0)",6.12,[293],[3]
20230717T221717,"(1, 0, 0)",5.18,[336],[3]
20230717T221722,"(1, 1, 0)",6.33,[405],[3]
20230717T221728,"(0, 0, 1)",8.57,[280],[3]
20230717T221737,"(1, 0, 0)",1.73,[307],[3]
20230717T221739,"(0, 1, 0)",9.86,[434],[3]
20230717T221749,"(1, 0, 0)",3.12,[300],[3]
20230717T221752,"(1, 1, 0)",6.96,[399],[3]
20230717T221759,"(0, 1, 0)",8.94,[345],[3]
20230717T221808,"(0, 0, 1)",2.33,[439],[3]
20230717T221810,"(1, 1, 0)",5.6,[445],[3]
20230717T221816,"(0, 1, 0)",2.74,[462],[3]
20230717T221819,"(1, 1, 0)",8.13,[449],[3]
20230717T221827,"(0, 1, 0)",6.04,[267],[3]
20230717T221833,"(1, 1, 0)",2.78,[362],[3]
20230717T221836,"(0, 1, 0)",2.02,[441],[3]
