Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T223114,"(0, 1, 0)",9.04,[270],[3]
20230729T223123,"(1, 1, 0)",2.79,[318],[3]
20230729T223126,"(1, 0, 0)",1.45,[396],[3]
20230729T223127,"(0, 0, 1)",4.87,[371],[3]
20230729T223132,"(1, 0, 0)",5.83,[326],[3]
20230729T223138,"(0, 1, 0)",8.75,[347],[3]
20230729T223147,"(0, 0, 1)",7.51,[422],[3]
20230729T223154,"(1, 1, 0)",8.39,[521],[3]
20230729T223203,"(0, 0, 1)",3.52,[418],[3]
20230729T223206,"(1, 0, 0)",3.0,[315],[3]
20230729T223209,"(1, 1, 0)",2.22,[290],[3]
20230729T223211,"(0, 1, 0)",5.58,[350],[3]
20230729T223217,"(1, 0, 0)",5.6,[274],[3]
20230729T223223,"(1, 1, 0)",4.96,[347],[3]
20230729T223228,"(0, 0, 1)",1.53,[346],[3]
20230729T223229,"(0, 1, 0)",8.32,[354],[3]
20230729T223237,"(1, 0, 0)",7.22,[333],[3]
20230729T223245,"(0, 0, 1)",3.04,[424],[3]
20230729T223248,"(1, 0, 0)",3.48,[419],[3]
20230729T223251,"(1, 1, 0)",7.91,[362],[3]
20230729T223259,"(0, 0, 1)",6.47,[453],[3]
20230729T223306,"(1, 0, 0)",9.0,[290],[3]
20230729T223315,"(0, 1, 0)",6.97,[337],[3]
20230729T223322,"(1, 1, 0)",8.96,[424],[3]
20230729T223331,"(1, 0, 0)",1.4,[415],[3]
20230729T223332,"(0, 1, 0)",2.3,[409],[3]
20230729T223334,"(1, 0, 0)",6.44,[591],[3]
20230729T223341,"(0, 0, 1)",7.39,[272],[3]
20230729T223348,"(1, 0, 0)",2.46,[501],[3]
20230729T223351,"(0, 1, 0)",2.91,[408],[3]
20230729T223354,"(0, 0, 1)",8.93,[361],[3]
20230729T223403,"(1, 0, 0)",9.41,[389],[3]
20230729T223412,"(1, 1, 0)",8.34,[387],[3]
20230729T223420,"(0, 0, 1)",7.26,[360],[3]
20230729T223428,"(1, 1, 0)",4.91,[383],[3]
20230729T223433,"(0, 0, 1)",8.99,[394],[3]
20230729T223442,"(0, 1, 0)",2.61,[289],[3]
20230729T223444,"(1, 1, 0)",5.07,[388],[3]
20230729T223449,"(0, 0, 1)",3.62,[351],[3]
20230729T223453,"(0, 1, 0)",2.11,[356],[3]
20230729T223455,"(1, 1, 0)",3.5,[424],[3]
20230729T223459,"(0, 0, 1)",9.94,[334],[3]
20230729T223509,"(1, 0, 0)",8.13,[366],[3]
20230729T223517,"(0, 1, 0)",3.29,[330],[3]
20230729T223520,"(1, 0, 0)",1.67,[356],[3]
20230729T223522,"(0, 1, 0)",8.91,[375],[3]
20230729T223531,"(1, 0, 0)",6.23,[319],[3]
20230729T223537,"(0, 1, 0)",4.06,[361],[3]
20230729T223541,"(1, 0, 0)",1.96,[303],[3]
20230729T223543,"(1, 1, 0)",4.46,[394],[3]
20230729T223547,"(0, 1, 0)",3.36,[335],[3]
20230729T223551,"(0, 0, 1)",5.46,[427],[3]
20230729T223556,"(1, 1, 0)",4.37,[339],[3]
20230729T223601,"(0, 1, 0)",5.57,[406],[3]
20230729T223606,"(1, 1, 0)",5.04,[321],[3]
20230729T223611,"(1, 0, 0)",9.63,[353],[3]
20230729T223621,"(1, 1, 0)",7.64,[375],[3]
20230729T223629,"(0, 1, 0)",4.84,[337],[3]
20230729T223634,"(1, 1, 0)",1.38,[1196],[3]
20230729T223635,"(0, 0, 1)",6.17,[343],[3]
20230729T223641,"(0, 1, 0)",3.55,[391],[3]
20230729T223645,"(1, 0, 0)",4.79,[397],[3]
20230729T223650,"(0, 0, 1)",8.74,[360],[3]
20230729T223658,"(0, 1, 0)",2.97,[363],[3]
20230729T223701,"(1, 0, 0)",2.57,[428],[3]
20230729T223704,"(0, 0, 1)",1.45,[332],[3]
20230729T223705,"(1, 1, 0)",6.2,[339],[3]
20230729T223712,"(0, 1, 0)",9.04,[382],[3]
20230729T223721,"(1, 0, 0)",5.88,[333],[3]
20230729T223727,"(0, 1, 0)",4.55,[328],[3]
20230729T223731,"(1, 0, 0)",2.7,[411],[3]
20230729T223734,"(0, 1, 0)",6.14,[379],[3]
20230729T223740,"(0, 0, 1)",8.36,[476],[3]
20230729T223748,"(0, 1, 0)",8.78,[395],[3]
20230729T223757,"(1, 1, 0)",9.58,[462],[3]
20230729T223807,"(0, 1, 0)",2.92,[446],[3]
20230729T223810,"(1, 1, 0)",2.95,[403],[3]
20230729T223813,"(0, 1, 0)",1.1,[528],[3]
20230729T223814,"(1, 0, 0)",4.14,[358],[3]
20230729T223818,"(0, 1, 0)",6.58,[364],[3]
20230729T223825,"(1, 0, 0)",7.65,[321],[3]
20230729T223832,"(0, 1, 0)",2.51,[327],[3]
20230729T223835,"(1, 0, 0)",5.3,[421],[3]
20230729T223840,"(1, 1, 0)",1.82,[295],[3]
20230729T223842,"(0, 0, 1)",6.81,[360],[3]
20230729T223849,"(1, 1, 0)",9.4,[345],[3]
20230729T223858,"(1, 0, 0)",8.59,[292],[3]
20230729T223907,"(0, 1, 0)",3.32,[441],[3]
20230729T223910,"(1, 1, 0)",2.67,[362],[3]
20230729T223913,"(0, 1, 0)",9.03,[319],[3]
20230729T223922,"(1, 1, 0)",6.65,[367],[3]
20230729T223929,"(1, 0, 0)",9.14,[275],[3]
20230729T223938,"(0, 1, 0)",8.14,[316],[3]
20230729T223946,"(1, 0, 0)",7.11,[275],[3]
20230729T223953,"(0, 1, 0)",1.31,[285],[3]
20230729T223954,"(0, 0, 1)",2.0,[361],[3]
20230729T223956,"(1, 0, 0)",5.5,[280],[3]
20230729T224002,"(1, 1, 0)",4.36,[308],[3]
20230729T224006,"(1, 0, 0)",5.53,[346],[3]
20230729T224012,"(1, 1, 0)",3.33,[335],[3]
20230729T224015,"(0, 0, 1)",7.34,[338],[3]
20230729T224023,"(1, 0, 0)",9.21,[296],[3]
20230729T224032,"(0, 0, 1)",9.03,[363],[3]
20230729T224041,"(1, 0, 0)",4.49,[393],[3]
20230729T224045,"(0, 0, 1)",2.77,[384],[3]
20230729T224048,"(1, 0, 0)",2.28,[347],[3]
20230729T224050,"(0, 0, 1)",5.4,[414],[3]
20230729T224056,"(1, 0, 0)",5.18,[335],[3]
20230729T224101,"(1, 1, 0)",4.0,[350],[3]
20230729T224105,"(0, 0, 1)",4.79,[336],[3]
20230729T224110,"(1, 1, 0)",9.21,[415],[3]
20230729T224119,"(0, 0, 1)",8.29,[333],[3]
20230729T224127,"(1, 1, 0)",8.62,[372],[3]
20230729T224136,"(0, 1, 0)",4.46,[377],[3]
20230729T224140,"(0, 0, 1)",2.11,[382],[3]
20230729T224143,"(1, 1, 0)",8.45,[386],[3]
20230729T224151,"(1, 0, 0)",9.32,[315],[3]
20230729T224200,"(0, 1, 0)",9.35,[312],[3]
20230729T224210,"(1, 0, 0)",2.72,[311],[3]
20230729T224213,"(1, 1, 0)",2.12,[356],[3]
20230729T224215,"(0, 0, 1)",4.65,[360],[3]
20230729T224219,"(0, 1, 0)",3.86,[265],[3]
20230729T224223,"(0, 0, 1)",2.28,[384],[3]
20230729T224226,"(1, 0, 0)",4.61,[396],[3]
20230729T224230,"(0, 0, 1)",7.87,[361],[3]
20230729T224238,"(0, 1, 0)",1.97,[325],[3]
20230729T224240,"(1, 1, 0)",3.4,[502],[3]
20230729T224243,"(0, 0, 1)",6.43,[285],[3]
20230729T224250,"(1, 1, 0)",7.99,[416],[3]
20230729T224258,"(0, 1, 0)",4.68,[349],[3]
20230729T224303,"(0, 0, 1)",1.45,[329],[3]
20230729T224304,"(0, 1, 0)",7.62,[355],[3]
20230729T224312,"(1, 1, 0)",4.37,[331],[3]
20230729T224316,"(0, 0, 1)",2.65,[284],[3]
20230729T224319,"(0, 1, 0)",1.3,[434],[3]
20230729T224320,"(0, 0, 1)",1.01,[],[]
20230729T224321,"(0, 1, 0)",1.94,[309],[3]
20230729T224323,"(1, 1, 0)",1.01,[304],[3]
20230729T224324,"(0, 1, 0)",4.52,[393],[3]
20230729T224329,"(1, 1, 0)",4.3,[549],[3]
20230729T224333,"(0, 1, 0)",7.71,[330],[3]
20230729T224341,"(1, 1, 0)",2.49,[289],[3]
20230729T224343,"(0, 0, 1)",2.71,[352],[3]
20230729T224346,"(0, 1, 0)",9.39,[333],[3]
20230729T224355,"(1, 1, 0)",1.32,[381],[3]
20230729T224357,"(0, 1, 0)",5.99,[340],[3]
20230729T224403,"(1, 0, 0)",2.45,[377],[3]
20230729T224405,"(0, 1, 0)",9.6,[455],[3]
20230729T224415,"(1, 1, 0)",8.33,[380],[3]
20230729T224423,"(1, 0, 0)",1.45,[353],[3]
20230729T224425,"(1, 1, 0)",6.12,[349],[3]
20230729T224431,"(0, 1, 0)",1.85,[320],[3]
20230729T224433,"(1, 1, 0)",6.52,[404],[3]
20230729T224439,"(0, 0, 1)",3.56,[387],[3]
20230729T224443,"(1, 0, 0)",8.72,"[352, 7264]","[3, 3]"
20230729T224452,"(0, 0, 1)",1.84,[315],[3]
20230729T224453,"(1, 1, 0)",2.95,[315],[3]
20230729T224456,"(0, 0, 1)",5.83,[259],[3]
20230729T224502,"(1, 0, 0)",8.0,[342],[3]
20230729T224510,"(1, 1, 0)",5.51,[277],[3]
20230729T224516,"(0, 0, 1)",4.64,[367],[3]
20230729T224520,"(0, 1, 0)",1.72,[346],[3]
20230729T224522,"(0, 0, 1)",2.35,[325],[3]
20230729T224525,"(0, 1, 0)",7.3,[299],[3]
20230729T224532,"(1, 0, 0)",8.72,[300],[3]
20230729T224541,"(1, 1, 0)",6.38,[345],[3]
20230729T224547,"(1, 0, 0)",9.81,[320],[3]
20230729T224557,"(0, 1, 0)",4.98,[505],[3]
20230729T224602,"(0, 0, 1)",6.48,[360],[3]
20230729T224608,"(0, 1, 0)",1.62,[368],[3]
20230729T224610,"(1, 1, 0)",4.94,[],[]
20230729T224615,"(1, 0, 0)",1.29,[259],[3]
