Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T231950,"(1, 1, 0)",7.89,[364],[3]
20230729T231957,"(0, 1, 0)",3.15,[336],[3]
20230729T232001,"(0, 0, 1)",2.36,[],[]
20230729T232003,"(1, 0, 0)",7.19,[2243],[3]
20230729T232010,"(0, 0, 1)",1.14,[324],[3]
20230729T232011,"(1, 0, 0)",1.91,[370],[3]
20230729T232013,"(0, 1, 0)",3.79,[322],[3]
20230729T232017,"(1, 1, 0)",1.06,[525],[3]
20230729T232018,"(1, 0, 0)",3.62,[2593],[3]
20230729T232022,"(0, 0, 1)",5.11,[385],[3]
20230729T232027,"(1, 0, 0)",3.59,[431],[3]
20230729T232031,"(0, 0, 1)",7.26,[421],[3]
20230729T232038,"(1, 1, 0)",4.68,[443],[3]
20230729T232043,"(0, 1, 0)",1.24,[388],[3]
20230729T232044,"(1, 1, 0)",7.87,[376],[3]
20230729T232052,"(0, 0, 1)",8.08,[341],[3]
