Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230721T220715,"(1, 0, 0)",1.94,[408],[0]
20230721T220717,"(1, 1, 0)",6.48,[462],[0]
20230721T220723,"(1, 0, 0)",6.54,[411],[0]
20230721T220730,"(1, 1, 0)",7.36,[418],[0]
20230721T220737,"(1, 0, 0)",8.58,[357],[0]
20230721T220746,"(1, 1, 0)",1.02,[389],[0]
20230721T220747,"(0, 0, 1)",6.71,[384],[0]
20230721T220754,"(1, 1, 0)",8.32,[353],[0]
20230721T220802,"(0, 1, 0)",3.22,[360],[0]
20230721T220805,"(1, 0, 0)",9.15,[352],[0]
20230721T220814,"(0, 0, 1)",5.08,[381],[0]
20230721T220819,"(1, 0, 0)",8.07,[331],[0]
20230721T220827,"(1, 1, 0)",1.63,[330],[0]
20230721T220829,"(0, 1, 0)",8.28,[365],[0]
20230721T220837,"(1, 0, 0)",5.61,[537],[0]
20230721T220843,"(0, 0, 1)",2.22,[640],[0]
20230721T220845,"(0, 1, 0)",3.38,[337],[0]
20230721T220849,"(0, 0, 1)",4.83,[415],[0]
20230721T220854,"(0, 1, 0)",9.15,[354],[0]
20230721T220903,"(0, 0, 1)",7.74,[462],[0]
20230721T220910,"(0, 1, 0)",1.88,[418],[0]
20230721T220912,"(1, 1, 0)",4.94,[418],[0]
20230721T220917,"(0, 0, 1)",4.82,[349],[0]
20230721T220922,"(1, 1, 0)",6.86,[323],[0]
20230721T220929,"(0, 0, 1)",1.54,[444],[0]
20230721T220931,"(1, 1, 0)",3.99,[444],[0]
20230721T220935,"(0, 0, 1)",2.71,[449],[0]
20230721T220937,"(1, 0, 0)",2.19,[297],[0]
20230721T220940,"(0, 0, 1)",2.68,[356],[0]
20230721T220942,"(0, 1, 0)",4.38,[322],[0]
20230721T220947,"(0, 0, 1)",1.03,[463],[0]
20230721T220948,"(1, 0, 0)",9.61,[410],[0]
20230721T220957,"(0, 0, 1)",7.95,[387],[0]
20230721T221005,"(0, 1, 0)",9.95,[546],[0]
20230721T221015,"(0, 0, 1)",7.66,[409],[0]
20230721T221023,"(0, 1, 0)",6.81,[500],[0]
20230721T221030,"(0, 0, 1)",6.72,[439],[0]
20230721T221037,"(0, 1, 0)",1.86,[368],[0]
20230721T221038,"(1, 0, 0)",7.26,[801],[0]
20230721T221046,"(0, 0, 1)",8.38,[370],[0]
20230721T221054,"(1, 1, 0)",4.32,[359],[0]
20230721T221058,"(0, 0, 1)",8.79,[321],[0]
20230721T221107,"(1, 1, 0)",5.93,[432],[0]
20230721T221113,"(0, 0, 1)",7.34,[433],[0]
20230721T221121,"(0, 1, 0)",7.23,[405],[0]
20230721T221128,"(1, 0, 0)",7.29,[390],[0]
20230721T221135,"(0, 1, 0)",9.81,[445],[0]
20230721T221145,"(1, 0, 0)",5.69,[339],[0]
20230721T221151,"(0, 1, 0)",8.57,[534],[0]
20230721T221159,"(0, 0, 1)",2.32,[449],[0]
20230721T221202,"(0, 1, 0)",7.23,[344],[0]
20230721T221209,"(1, 0, 0)",9.25,[334],[0]
20230721T221218,"(0, 1, 0)",5.52,[783],[0]
20230721T221224,"(1, 1, 0)",2.69,[380],[0]
20230721T221226,"(0, 0, 1)",7.12,[361],[0]
20230721T221234,"(1, 1, 0)",2.13,[599],[0]
20230721T221236,"(0, 0, 1)",9.66,[298],[0]
20230721T221245,"(1, 0, 0)",3.63,[425],[0]
20230721T221249,"(0, 0, 1)",9.04,[430],[0]
20230721T221258,"(0, 1, 0)",3.97,[571],[0]
20230721T221302,"(1, 0, 0)",7.18,[529],[0]
20230721T221309,"(0, 1, 0)",9.3,[368],[0]
20230721T221319,"(1, 0, 0)",9.55,[323],[0]
20230721T221328,"(0, 1, 0)",6.24,[401],[0]
20230721T221334,"(1, 1, 0)",1.76,[416],[0]
20230721T221336,"(0, 1, 0)",3.74,[539],[0]
20230721T221340,"(0, 0, 1)",9.7,[442],[0]
20230721T221350,"(1, 1, 0)",4.69,[427],[0]
20230721T221354,"(0, 0, 1)",8.91,[459],[0]
20230721T221403,"(1, 0, 0)",1.65,[464],[0]
20230721T221405,"(0, 1, 0)",2.1,[415],[0]
20230721T221407,"(0, 0, 1)",4.55,[337],[0]
20230721T221412,"(0, 1, 0)",7.26,[319],[0]
20230721T221419,"(0, 0, 1)",9.39,[320],[0]
20230721T221428,"(1, 0, 0)",7.66,[394],[0]
20230721T221436,"(0, 1, 0)",7.95,[328],[0]
20230721T221444,"(1, 0, 0)",6.19,[621],[0]
20230721T221450,"(1, 1, 0)",4.54,[562],[0]
20230721T221455,"(0, 1, 0)",5.3,[547],[0]
20230721T221500,"(1, 0, 0)",3.56,[510],[0]
20230721T221504,"(1, 1, 0)",3.24,[483],[0]
20230721T221507,"(0, 0, 1)",3.62,[354],[0]
20230721T221511,"(0, 1, 0)",1.81,[420],[0]
20230721T221512,"(0, 0, 1)",7.92,[450],[0]
20230721T221520,"(0, 1, 0)",2.22,[500],[0]
20230721T221523,"(1, 0, 0)",2.07,[347],[0]
20230721T221525,"(1, 1, 0)",4.32,[359],[0]
20230721T221529,"(0, 1, 0)",9.98,[346],[0]
20230721T221539,"(1, 1, 0)",1.04,[],[]
20230721T221540,"(1, 0, 0)",2.19,"[549, 836]","[0, 0]"
20230721T221542,"(0, 1, 0)",8.62,[333],[0]
20230721T221551,"(1, 1, 0)",7.11,[1336],[0]
20230721T221558,"(0, 1, 0)",7.73,[401],[0]
20230721T221606,"(0, 0, 1)",3.18,[380],[0]
20230721T221609,"(1, 1, 0)",7.53,[437],[0]
20230721T221617,"(1, 0, 0)",1.35,[417],[0]
20230721T221618,"(0, 0, 1)",8.21,[390],[0]
20230721T221626,"(1, 1, 0)",5.55,[450],[0]
20230721T221632,"(1, 0, 0)",1.48,[424],[0]
20230721T221633,"(1, 1, 0)",7.99,[446],[0]
20230721T221641,"(0, 1, 0)",9.86,[404],[0]
20230721T221651,"(1, 1, 0)",4.34,[476],[0]
20230721T221656,"(1, 0, 0)",2.62,[491],[0]
20230721T221658,"(0, 0, 1)",7.0,"[413, 3699]","[0, 0]"
20230721T221705,"(1, 1, 0)",4.5,[409],[0]
20230721T221710,"(0, 0, 1)",2.15,[355],[0]
20230721T221712,"(1, 1, 0)",7.32,[423],[0]
20230721T221719,"(1, 0, 0)",4.41,[453],[0]
20230721T221724,"(0, 0, 1)",1.77,[416],[0]
20230721T221725,"(1, 1, 0)",9.98,[411],[0]
20230721T221735,"(1, 0, 0)",6.71,[444],[0]
20230721T221742,"(0, 1, 0)",6.83,[1082],[0]
20230721T221749,"(1, 0, 0)",2.2,[623],[0]
20230721T221751,"(0, 1, 0)",8.44,[613],[0]
20230721T221800,"(1, 1, 0)",6.09,[574],[0]
20230721T221806,"(0, 1, 0)",8.68,[390],[0]
20230721T221814,"(1, 0, 0)",9.53,[367],[0]
20230721T221824,"(0, 1, 0)",9.7,[397],[0]
20230721T221834,"(0, 0, 1)",1.06,[460],[0]
20230721T221835,"(0, 1, 0)",2.32,[416],[0]
20230721T221837,"(1, 1, 0)",1.59,[386],[0]
20230721T221839,"(0, 0, 1)",2.19,[478],[0]
20230721T221841,"(1, 1, 0)",2.21,[378],[0]
20230721T221843,"(0, 1, 0)",7.28,[378],[0]
20230721T221851,"(1, 1, 0)",2.68,[422],[0]
20230721T221853,"(0, 0, 1)",1.21,[502],[0]
20230721T221854,"(1, 1, 0)",7.14,[345],[0]
20230721T221902,"(1, 0, 0)",6.59,[373],[0]
20230721T221908,"(0, 0, 1)",4.92,[512],[0]
20230721T221913,"(1, 0, 0)",3.03,[444],[0]
20230721T221916,"(0, 1, 0)",5.3,[415],[0]
20230721T221922,"(1, 1, 0)",2.44,[375],[0]
20230721T221924,"(0, 1, 0)",1.75,[437],[0]
20230721T221926,"(0, 0, 1)",5.39,[350],[0]
20230721T221931,"(0, 1, 0)",4.39,[411],[0]
20230721T221936,"(1, 0, 0)",6.87,[415],[0]
20230721T221942,"(0, 1, 0)",9.03,[438],[0]
20230721T221952,"(1, 0, 0)",7.46,[371],[0]
20230721T221959,"(0, 1, 0)",4.4,[389],[0]
20230721T222003,"(0, 0, 1)",8.14,[411],[0]
20230721T222012,"(0, 1, 0)",8.69,[329],[0]
