Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230721T224230,"(1, 0, 0)",8.5,[601],[0]
20230721T224239,"(1, 1, 0)",9.17,[415],[0]
20230721T224248,"(0, 0, 1)",8.89,[848],[0]
20230721T224257,"(1, 0, 0)",9.08,[446],[0]
20230721T224306,"(0, 1, 0)",8.02,[425],[0]
20230721T224314,"(1, 0, 0)",5.16,[416],[0]
20230721T224319,"(1, 1, 0)",4.54,[364],[0]
20230721T224324,"(1, 0, 0)",3.13,[742],[0]
20230721T224327,"(0, 0, 1)",7.16,[402],[0]
20230721T224334,"(1, 0, 0)",1.15,[418],[0]
20230721T224335,"(0, 1, 0)",5.63,"[514, 4297]","[0, 0]"
20230721T224341,"(0, 0, 1)",1.53,[506],[0]
20230721T224342,"(1, 1, 0)",6.97,[410],[0]
20230721T224349,"(0, 0, 1)",1.1,[484],[0]
20230721T224351,"(0, 1, 0)",3.42,[],[]
20230721T224354,"(0, 0, 1)",1.87,[],[]
20230721T224356,"(1, 1, 0)",5.17,[1614],[0]
20230721T224401,"(1, 0, 0)",4.36,[570],[0]
20230721T224405,"(1, 1, 0)",4.17,[379],[0]
20230721T224410,"(0, 1, 0)",1.08,[455],[0]
20230721T224411,"(1, 1, 0)",2.0,[411],[0]
20230721T224413,"(1, 0, 0)",6.88,[421],[0]
20230721T224420,"(0, 0, 1)",5.27,[620],[0]
20230721T224425,"(0, 1, 0)",8.64,[440],[0]
20230721T224434,"(1, 0, 0)",6.54,[407],[0]
20230721T224440,"(0, 0, 1)",9.12,[537],[0]
20230721T224449,"(1, 0, 0)",1.87,[1192],[0]
20230721T224451,"(1, 1, 0)",1.76,[392],[0]
20230721T224453,"(0, 0, 1)",5.2,"[1157, 4258]","[0, 0]"
20230721T224458,"(1, 0, 0)",3.41,[356],[0]
20230721T224502,"(0, 0, 1)",4.21,[],[]
20230721T224506,"(1, 0, 0)",9.3,[],[]
20230721T224515,"(0, 0, 1)",8.05,[381],[0]
20230721T224523,"(0, 1, 0)",1.61,[514],[0]
20230721T224525,"(1, 0, 0)",5.87,[445],[0]
20230721T224531,"(0, 0, 1)",3.8,[991],[0]
20230721T224535,"(0, 1, 0)",4.89,[429],[0]
20230721T224539,"(1, 1, 0)",2.35,[512],[0]
20230721T224542,"(1, 0, 0)",5.33,[441],[0]
20230721T224547,"(1, 1, 0)",5.24,[917],[0]
20230721T224552,"(1, 0, 0)",8.54,[405],[0]
20230721T224601,"(1, 1, 0)",2.99,[523],[0]
20230721T224604,"(0, 1, 0)",5.16,[445],[0]
20230721T224609,"(1, 1, 0)",1.86,[536],[0]
20230721T224611,"(1, 0, 0)",1.34,[423],[0]
20230721T224612,"(1, 1, 0)",6.28,[465],[0]
20230721T224619,"(1, 0, 0)",6.43,[489],[0]
20230721T224625,"(0, 1, 0)",6.9,[437],[0]
20230721T224632,"(1, 0, 0)",2.81,[340],[0]
20230721T224635,"(0, 0, 1)",9.8,[407],[0]
20230721T224645,"(0, 1, 0)",2.08,[420],[0]
20230721T224647,"(1, 0, 0)",1.95,[417],[0]
20230721T224649,"(0, 1, 0)",4.42,[442],[0]
20230721T224653,"(0, 0, 1)",1.03,[],[]
20230721T224654,"(0, 1, 0)",9.3,"[193, 645]","[0, 0]"
20230721T224704,"(1, 0, 0)",2.87,[485],[0]
20230721T224707,"(0, 0, 1)",2.83,[484],[0]
20230721T224709,"(0, 1, 0)",3.58,[330],[0]
20230721T224713,"(0, 0, 1)",3.42,[408],[0]
20230721T224716,"(1, 1, 0)",4.78,[299],[0]
20230721T224721,"(0, 0, 1)",2.73,[373],[0]
20230721T224724,"(1, 1, 0)",9.9,[1123],[0]
20230721T224734,"(1, 0, 0)",3.87,[416],[0]
20230721T224738,"(0, 1, 0)",2.84,[511],[0]
20230721T224741,"(1, 1, 0)",8.55,[574],[0]
20230721T224749,"(0, 1, 0)",7.14,[351],[0]
20230721T224756,"(0, 0, 1)",8.75,[414],[0]
20230721T224805,"(1, 1, 0)",6.78,[529],[0]
20230721T224812,"(1, 0, 0)",2.02,[653],[0]
20230721T224814,"(0, 1, 0)",1.63,[864],[0]
20230721T224816,"(1, 0, 0)",2.5,[505],[0]
20230721T224818,"(0, 0, 1)",9.83,[510],[0]
20230721T224828,"(1, 1, 0)",6.4,[635],[0]
20230721T224834,"(0, 0, 1)",1.32,[465],[0]
20230721T224836,"(1, 1, 0)",4.52,[464],[0]
20230721T224840,"(0, 1, 0)",6.05,[437],[0]
20230721T224846,"(0, 0, 1)",2.11,[360],[0]
20230721T224849,"(1, 1, 0)",7.6,[467],[0]
20230721T224856,"(0, 0, 1)",6.19,[342],[0]
20230721T224902,"(0, 1, 0)",2.07,[620],[0]
20230721T224904,"(1, 0, 0)",1.68,[463],[0]
20230721T224906,"(0, 1, 0)",3.65,[286],[0]
20230721T224910,"(1, 0, 0)",6.22,[384],[0]
20230721T224916,"(0, 0, 1)",5.07,[438],[0]
20230721T224921,"(1, 0, 0)",4.68,[682],[0]
20230721T224926,"(0, 1, 0)",9.28,[1447],[0]
20230721T224935,"(1, 1, 0)",4.99,[1567],[0]
20230721T224940,"(1, 0, 0)",7.05,[720],[0]
20230721T224947,"(0, 0, 1)",6.05,[1554],[0]
20230721T224953,"(1, 1, 0)",5.31,[390],[0]
20230721T224959,"(1, 0, 0)",3.06,[447],[0]
20230721T225002,"(0, 0, 1)",2.89,[579],[0]
20230721T225005,"(0, 1, 0)",2.84,[401],[0]
20230721T225007,"(0, 0, 1)",8.15,[600],[0]
20230721T225016,"(0, 1, 0)",7.51,[574],[0]
20230721T225023,"(1, 1, 0)",2.67,[465],[0]
20230721T225026,"(1, 0, 0)",4.7,[489],[0]
20230721T225031,"(0, 1, 0)",2.7,[447],[0]
20230721T225033,"(0, 0, 1)",8.18,[512],[0]
20230721T225042,"(0, 1, 0)",9.59,[425],[0]
20230721T225051,"(1, 0, 0)",6.37,[467],[0]
20230721T225058,"(0, 1, 0)",8.66,[523],[0]
20230721T225106,"(1, 0, 0)",6.96,[427],[0]
20230721T225113,"(1, 1, 0)",7.72,[],[]
20230721T225121,"(1, 0, 0)",9.54,[371],[0]
