Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T234243,"(0, 1, 0)",1.44,[],[]
20230717T234244,"(1, 1, 0)",2.59,[520],[0]
20230717T234247,"(0, 1, 0)",4.34,[316],[0]
20230717T234251,"(0, 0, 1)",2.6,[323],[0]
20230717T234254,"(0, 1, 0)",2.32,[255],[0]
20230717T234256,"(1, 0, 0)",4.23,[307],[0]
20230717T234300,"(0, 0, 1)",1.14,[267],[0]
20230717T234301,"(1, 0, 0)",1.54,[294],[0]
20230717T234303,"(0, 1, 0)",4.9,[275],[0]
20230717T234308,"(1, 0, 0)",3.42,[357],[0]
20230717T234311,"(0, 1, 0)",2.45,[293],[0]
20230717T234314,"(1, 1, 0)",5.93,[318],[0]
20230717T234320,"(1, 0, 0)",6.67,[278],[0]
20230717T234326,"(1, 1, 0)",9.12,[409],[0]
20230717T234336,"(0, 1, 0)",7.82,[385],[0]
20230717T234343,"(1, 0, 0)",8.54,[398],[0]
20230717T234352,"(0, 0, 1)",2.65,[425],[0]
20230717T234355,"(1, 0, 0)",6.01,[288],[0]
20230717T234401,"(0, 0, 1)",9.1,[320],[0]
20230717T234410,"(1, 1, 0)",5.58,[326],[0]
20230717T234415,"(0, 1, 0)",9.46,[452],[0]
20230717T234425,"(1, 1, 0)",3.94,[465],[0]
20230717T234429,"(0, 1, 0)",3.75,[505],[0]
20230717T234433,"(1, 1, 0)",7.19,[511],[0]
20230717T234440,"(0, 0, 1)",2.21,[1093],[0]
20230717T234442,"(0, 1, 0)",9.37,[387],[0]
20230717T234451,"(1, 1, 0)",8.93,[405],[0]
20230717T234500,"(1, 0, 0)",8.47,[506],[0]
20230717T234509,"(0, 1, 0)",7.8,[325],[0]
20230717T234517,"(0, 0, 1)",5.1,[384],[0]
20230717T234522,"(1, 1, 0)",3.74,[427],[0]
20230717T234526,"(1, 0, 0)",4.22,[1799],[0]
20230717T234530,"(0, 1, 0)",4.52,[569],[0]
20230717T234534,"(0, 0, 1)",8.81,[856],[0]
20230717T234543,"(1, 0, 0)",9.47,[439],[0]
20230717T234553,"(0, 1, 0)",9.93,[426],[0]
20230717T234603,"(1, 0, 0)",9.49,[314],[0]
20230717T234612,"(0, 0, 1)",9.97,[649],[0]
20230717T234622,"(1, 0, 0)",9.15,[367],[0]
20230717T234631,"(0, 0, 1)",7.14,[],[]
20230717T234638,"(0, 1, 0)",4.89,[899],[0]
20230717T234643,"(1, 0, 0)",9.02,[7033],[0]
20230717T234652,"(1, 1, 0)",4.27,[722],[0]
20230717T234657,"(1, 0, 0)",7.85,[1817],[0]
20230717T234705,"(0, 1, 0)",7.89,[305],[0]
20230717T234713,"(1, 1, 0)",9.62,[445],[0]
20230717T234722,"(1, 0, 0)",2.86,[374],[0]
20230717T234725,"(1, 1, 0)",4.56,[350],[0]
20230717T234730,"(0, 1, 0)",5.78,[373],[0]
20230717T234735,"(0, 0, 1)",4.83,[427],[0]
20230717T234740,"(1, 0, 0)",6.15,[305],[0]
20230717T234746,"(1, 1, 0)",5.38,[339],[0]
20230717T234752,"(0, 1, 0)",1.35,[414],[0]
20230717T234753,"(1, 0, 0)",6.87,[1478],[0]
20230717T234800,"(0, 1, 0)",2.51,[],[]
20230717T234803,"(0, 0, 1)",5.81,"[450, 954]","[0, 0]"
20230717T234808,"(1, 0, 0)",8.48,[1008],[0]
20230717T234817,"(0, 0, 1)",4.08,[336],[0]
20230717T234821,"(0, 1, 0)",5.41,[393],[0]
20230717T234826,"(0, 0, 1)",9.55,[325],[0]
20230717T234836,"(1, 1, 0)",9.19,[337],[0]
20230717T234845,"(0, 1, 0)",6.58,[505],[0]
20230717T234852,"(1, 0, 0)",9.75,[315],[0]
20230717T234902,"(0, 1, 0)",5.35,[1009],[0]
20230717T234907,"(1, 1, 0)",4.81,[495],[0]
20230717T234912,"(1, 0, 0)",1.55,[331],[0]
20230717T234913,"(0, 1, 0)",9.66,[453],[0]
