Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T221314,"(1, 0, 0)",8.64,[],[]
20230717T221322,"(0, 0, 1)",2.65,[],[]
20230717T221325,"(1, 0, 0)",8.58,[],[]
20230717T221334,"(0, 0, 1)",3.91,[342],[3]
20230717T221338,"(0, 1, 0)",9.83,[327],[3]
20230717T221347,"(1, 0, 0)",5.18,[311],[3]
20230717T221353,"(0, 0, 1)",9.56,[306],[3]
20230717T221402,"(1, 0, 0)",8.56,[258],[3]
20230717T221411,"(0, 0, 1)",8.73,[304],[3]
20230717T221420,"(0, 1, 0)",9.85,[245],[3]
20230717T221429,"(0, 0, 1)",8.72,[289],[3]
20230717T221438,"(0, 1, 0)",1.32,[321],[3]
20230717T221440,"(0, 0, 1)",3.26,[329],[3]
20230717T221443,"(0, 1, 0)",9.32,[272],[3]
20230717T221452,"(0, 0, 1)",7.8,[271],[3]
20230717T221500,"(1, 0, 0)",2.27,[268],[3]
20230717T221502,"(0, 1, 0)",3.36,[313],[3]
20230717T221506,"(0, 0, 1)",2.03,[279],[3]
20230717T221508,"(0, 1, 0)",2.04,[276],[3]
20230717T221510,"(0, 0, 1)",4.81,[308],[3]
20230717T221515,"(1, 0, 0)",8.47,[310],[3]
20230717T221523,"(0, 1, 0)",9.15,[339],[3]
20230717T221532,"(1, 1, 0)",5.13,[549],[3]
20230717T221537,"(0, 0, 1)",5.78,[361],[3]
20230717T221543,"(0, 1, 0)",6.04,[258],[3]
20230717T221549,"(1, 1, 0)",1.9,[320],[3]
20230717T221551,"(1, 0, 0)",7.91,[342],[3]
20230717T221559,"(0, 1, 0)",1.92,[274],[3]
20230717T221601,"(1, 1, 0)",6.41,[283],[3]
20230717T221607,"(1, 0, 0)",3.27,[267],[3]
20230717T221611,"(0, 1, 0)",6.45,[290],[3]
20230717T221617,"(1, 1, 0)",2.27,[490],[3]
20230717T221620,"(0, 1, 0)",3.63,[302],[3]
20230717T221623,"(0, 0, 1)",3.29,[267],[3]
20230717T221626,"(1, 1, 0)",7.45,[275],[3]
20230717T221634,"(1, 0, 0)",4.22,[284],[3]
20230717T221638,"(0, 0, 1)",1.09,[287],[3]
20230717T221639,"(1, 1, 0)",9.27,[449],[3]
20230717T221649,"(0, 1, 0)",8.09,[325],[3]
20230717T221657,"(0, 0, 1)",2.66,[248],[3]
20230717T221659,"(1, 0, 0)",3.93,[456],[3]
20230717T221703,"(0, 1, 0)",8.79,[311],[3]
20230717T221712,"(1, 0, 0)",4.36,[256],[3]
20230717T221717,"(0, 1, 0)",9.08,[259],[3]
20230717T221726,"(0, 0, 1)",1.01,[272],[3]
20230717T221727,"(1, 1, 0)",9.88,[270],[3]
20230717T221737,"(1, 0, 0)",6.53,[345],[3]
20230717T221743,"(1, 1, 0)",9.98,[281],[3]
20230717T221753,"(0, 1, 0)",9.77,[274],[3]
20230717T221803,"(0, 0, 1)",6.14,[288],[3]
20230717T221809,"(1, 0, 0)",4.23,[307],[3]
20230717T221813,"(1, 1, 0)",9.06,[340],[3]
20230717T221822,"(0, 1, 0)",7.51,[321],[3]
20230717T221830,"(0, 0, 1)",6.39,[404],[3]
20230717T221836,"(1, 1, 0)",8.39,[341],[3]
20230717T221845,"(0, 1, 0)",1.04,[386],[3]
20230717T221846,"(0, 0, 1)",6.88,[519],[3]
20230717T221853,"(1, 1, 0)",3.92,[299],[3]
20230717T221857,"(0, 1, 0)",9.82,[339],[3]
20230717T221906,"(0, 0, 1)",1.3,[327],[3]
20230717T221908,"(1, 1, 0)",8.5,[271],[3]
20230717T221916,"(0, 0, 1)",1.82,[317],[3]
20230717T221918,"(1, 0, 0)",2.54,[375],[3]
20230717T221921,"(0, 0, 1)",1.3,[328],[3]
20230717T221922,"(0, 1, 0)",6.6,[258],[3]
20230717T221929,"(1, 0, 0)",7.52,[561],[3]
20230717T221936,"(0, 0, 1)",7.42,[357],[3]
20230717T221944,"(1, 1, 0)",5.44,[276],[3]
20230717T221949,"(1, 0, 0)",7.79,[338],[3]
20230717T221957,"(1, 1, 0)",2.49,[357],[3]
20230717T221959,"(1, 0, 0)",5.62,[300],[3]
20230717T222005,"(1, 1, 0)",7.47,[382],[3]
20230717T222013,"(0, 1, 0)",3.37,[398],[3]
20230717T222016,"(1, 1, 0)",6.22,[348],[3]
20230717T222022,"(0, 1, 0)",9.28,[390],[3]
20230717T222031,"(0, 0, 1)",3.42,[312],[3]
20230717T222035,"(1, 1, 0)",3.78,[287],[3]
20230717T222039,"(0, 1, 0)",4.76,[528],[3]
20230717T222044,"(0, 0, 1)",3.06,[902],[3]
20230717T222047,"(1, 0, 0)",8.08,[310],[3]
20230717T222055,"(1, 1, 0)",7.93,[539],[3]
20230717T222103,"(1, 0, 0)",6.44,[316],[3]
20230717T222109,"(0, 1, 0)",7.62,[343],[3]
20230717T222117,"(0, 0, 1)",3.31,[349],[3]
20230717T222120,"(1, 0, 0)",8.09,[296],[3]
20230717T222128,"(0, 1, 0)",1.42,[353],[3]
20230717T222130,"(0, 0, 1)",3.53,[337],[3]
20230717T222133,"(0, 1, 0)",9.37,[304],[3]
20230717T222143,"(0, 0, 1)",1.47,[290],[3]
20230717T222144,"(1, 1, 0)",9.04,[369],[3]
20230717T222153,"(0, 1, 0)",1.92,[364],[3]
20230717T222155,"(1, 0, 0)",6.44,[366],[3]
20230717T222202,"(1, 1, 0)",1.29,[332],[3]
20230717T222203,"(0, 1, 0)",3.24,[323],[3]
20230717T222206,"(1, 1, 0)",7.26,[405],[3]
20230717T222213,"(1, 0, 0)",7.83,[304],[3]
20230717T222221,"(0, 0, 1)",7.95,[374],[3]
20230717T222229,"(1, 0, 0)",1.21,[423],[3]
20230717T222230,"(0, 1, 0)",5.94,[435],[3]
20230717T222236,"(1, 0, 0)",6.0,[362],[3]
20230717T222242,"(1, 1, 0)",8.61,[471],[3]
20230717T222251,"(0, 0, 1)",9.12,[327],[3]
20230717T222300,"(1, 0, 0)",3.96,[471],[3]
20230717T222304,"(1, 1, 0)",6.25,[347],[3]
20230717T222310,"(0, 0, 1)",8.75,[503],[3]
20230717T222319,"(0, 1, 0)",5.89,[309],[3]
20230717T222325,"(1, 1, 0)",8.43,[447],[3]
20230717T222334,"(0, 1, 0)",3.68,[436],[3]
20230717T222337,"(1, 0, 0)",4.43,[445],[3]
20230717T222342,"(0, 0, 1)",3.12,[503],[3]
20230717T222345,"(0, 1, 0)",6.74,[805],[3]
20230717T222352,"(0, 0, 1)",1.92,[367],[3]
20230717T222354,"(1, 0, 0)",7.76,[299],[3]
20230717T222401,"(0, 0, 1)",6.76,[334],[3]
20230717T222408,"(0, 1, 0)",9.73,[405],[3]
20230717T222418,"(1, 1, 0)",8.61,[419],[3]
20230717T222427,"(0, 0, 1)",2.89,[412],[3]
20230717T222429,"(0, 1, 0)",8.73,[337],[3]
20230717T222438,"(0, 0, 1)",9.75,[330],[3]
20230717T222448,"(0, 1, 0)",2.62,[390],[3]
20230717T222451,"(1, 1, 0)",3.53,[416],[3]
20230717T222454,"(0, 1, 0)",8.21,[372],[3]
20230717T222502,"(1, 0, 0)",1.58,[469],[3]
20230717T222504,"(0, 1, 0)",9.12,[382],[3]
20230717T222513,"(1, 1, 0)",4.4,[307],[3]
20230717T222518,"(1, 0, 0)",4.98,[385],[3]
20230717T222523,"(1, 1, 0)",6.27,[405],[3]
20230717T222529,"(1, 0, 0)",6.2,[306],[3]
20230717T222535,"(1, 1, 0)",3.17,[337],[3]
20230717T222538,"(0, 1, 0)",2.92,[400],[3]
20230717T222541,"(0, 0, 1)",4.14,[371],[3]
20230717T222545,"(0, 1, 0)",7.73,[322],[3]
20230717T222553,"(1, 0, 0)",2.93,[620],[3]
20230717T222556,"(0, 0, 1)",8.09,[439],[3]
20230717T222604,"(0, 1, 0)",2.3,[392],[3]
20230717T222606,"(1, 1, 0)",9.91,[394],[3]
20230717T222616,"(1, 0, 0)",6.17,[328],[3]
20230717T222623,"(1, 1, 0)",1.56,[404],[3]
20230717T222624,"(0, 1, 0)",5.2,[392],[3]
20230717T222629,"(1, 1, 0)",7.82,[421],[3]
20230717T222637,"(0, 1, 0)",9.39,[396],[3]
20230717T222647,"(1, 1, 0)",3.34,[501],[3]
20230717T222650,"(1, 0, 0)",8.51,[426],[3]
20230717T222659,"(0, 0, 1)",7.71,[481],[3]
20230717T222706,"(0, 1, 0)",6.27,[271],[3]
20230717T222713,"(1, 0, 0)",3.11,[401],[3]
20230717T222716,"(0, 1, 0)",4.66,[794],[3]
20230717T222720,"(1, 1, 0)",8.15,[550],[3]
20230717T222729,"(0, 0, 1)",3.79,[459],[3]
20230717T222732,"(1, 1, 0)",8.57,"[392, 4642]","[3, 3]"
20230717T222741,"(0, 1, 0)",9.53,[411],[3]
20230717T222750,"(1, 0, 0)",4.54,[370],[3]
