Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T224726,"(0, 0, 1)",3.25,[469],[0]
20230717T224729,"(1, 0, 0)",4.08,[1190],[0]
20230717T224733,"(1, 1, 0)",4.2,[591],[0]
20230717T224738,"(0, 0, 1)",7.39,[439],[0]
20230717T224745,"(1, 1, 0)",5.55,[349],[0]
20230717T224751,"(0, 0, 1)",7.96,[417],[0]
20230717T224758,"(1, 1, 0)",2.81,[423],[0]
20230717T224801,"(1, 0, 0)",8.02,[554],[0]
20230717T224809,"(1, 1, 0)",4.12,[343],[0]
20230717T224813,"(0, 1, 0)",3.61,[435],[0]
20230717T224817,"(1, 1, 0)",2.98,[514],[0]
20230717T224820,"(0, 1, 0)",2.58,[330],[0]
20230717T224823,"(0, 0, 1)",5.89,[551],[0]
20230717T224829,"(1, 0, 0)",4.93,[360],[0]
20230717T224834,"(0, 1, 0)",5.34,[434],[0]
20230717T224839,"(0, 0, 1)",4.39,[417],[0]
20230717T224843,"(1, 0, 0)",5.48,[347],[0]
20230717T224849,"(1, 1, 0)",8.21,[317],[0]
20230717T224857,"(1, 0, 0)",5.94,[403],[0]
20230717T224903,"(1, 1, 0)",9.97,[411],[0]
20230717T224913,"(0, 1, 0)",8.11,[429],[0]
20230717T224921,"(1, 1, 0)",8.76,[563],[0]
20230717T224930,"(0, 0, 1)",2.62,[489],[0]
20230717T224933,"(1, 0, 0)",6.19,[362],[0]
20230717T224939,"(0, 1, 0)",3.46,[521],[0]
20230717T224942,"(1, 1, 0)",2.81,[552],[0]
20230717T224945,"(1, 0, 0)",1.39,[517],[0]
20230717T224947,"(1, 1, 0)",2.75,[416],[0]
20230717T224949,"(0, 1, 0)",9.89,[402],[0]
20230717T224959,"(1, 1, 0)",8.52,[378],[0]
20230717T225008,"(1, 0, 0)",3.48,[353],[0]
20230717T225011,"(0, 0, 1)",8.79,[394],[0]
20230717T225020,"(0, 1, 0)",8.69,[526],[0]
20230717T225029,"(1, 1, 0)",7.16,[340],[0]
20230717T225036,"(0, 1, 0)",5.63,[354],[0]
20230717T225042,"(0, 0, 1)",4.39,[346],[0]
20230717T225046,"(0, 1, 0)",4.37,[369],[0]
20230717T225050,"(1, 1, 0)",4.27,[627],[0]
20230717T225055,"(0, 1, 0)",3.87,[520],[0]
20230717T225059,"(1, 0, 0)",9.18,[471],[0]
20230717T225108,"(0, 0, 1)",1.24,[308],[0]
20230717T225109,"(0, 1, 0)",9.69,[465],[0]
20230717T225119,"(1, 0, 0)",2.57,[302],[0]
20230717T225121,"(0, 0, 1)",1.16,[377],[0]
20230717T225123,"(1, 1, 0)",4.79,[396],[0]
20230717T225127,"(0, 0, 1)",4.82,[354],[0]
20230717T225132,"(1, 1, 0)",1.9,[556],[0]
20230717T225134,"(0, 1, 0)",5.23,[379],[0]
20230717T225139,"(1, 1, 0)",2.31,[400],[0]
20230717T225142,"(0, 0, 1)",6.06,[518],[0]
20230717T225148,"(0, 1, 0)",4.43,[389],[0]
20230717T225152,"(1, 1, 0)",3.27,[595],[0]
20230717T225156,"(1, 0, 0)",3.64,[477],[0]
20230717T225159,"(0, 1, 0)",7.89,[306],[0]
20230717T225207,"(1, 1, 0)",1.62,[382],[0]
20230717T225209,"(1, 0, 0)",3.54,[474],[0]
20230717T225212,"(0, 1, 0)",1.19,[412],[0]
20230717T225214,"(1, 0, 0)",7.61,[368],[0]
20230717T225221,"(0, 0, 1)",9.22,[399],[0]
20230717T225230,"(0, 1, 0)",6.17,[1061],[0]
20230717T225237,"(0, 0, 1)",2.48,[576],[0]
20230717T225239,"(1, 0, 0)",6.14,[338],[0]
20230717T225245,"(1, 1, 0)",9.33,[300],[0]
20230717T225255,"(0, 1, 0)",1.88,[338],[0]
20230717T225257,"(1, 1, 0)",6.61,[371],[0]
20230717T225303,"(0, 1, 0)",2.0,[306],[0]
20230717T225305,"(0, 0, 1)",3.95,[371],[0]
20230717T225309,"(1, 0, 0)",3.12,[504],[0]
20230717T225312,"(0, 1, 0)",9.45,[377],[0]
20230717T225322,"(1, 1, 0)",7.02,[581],[0]
20230717T225329,"(0, 0, 1)",8.65,[442],[0]
20230717T225337,"(0, 1, 0)",6.01,[283],[0]
20230717T225343,"(0, 0, 1)",9.39,[503],[0]
20230717T225353,"(1, 1, 0)",7.32,[338],[0]
20230717T225400,"(0, 0, 1)",7.27,[403],[0]
20230717T225408,"(1, 1, 0)",1.34,[295],[0]
20230717T225409,"(0, 1, 0)",1.28,[1028],[0]
20230717T225410,"(0, 0, 1)",4.62,[343],[0]
20230717T225415,"(1, 1, 0)",6.58,[296],[0]
20230717T225421,"(0, 0, 1)",5.28,[485],[0]
20230717T225427,"(0, 1, 0)",6.22,[525],[0]
20230717T225433,"(1, 0, 0)",5.63,[367],[0]
20230717T225439,"(0, 1, 0)",2.6,[446],[0]
20230717T225441,"(1, 1, 0)",4.17,[366],[0]
20230717T225445,"(0, 1, 0)",1.59,[809],[0]
20230717T225447,"(1, 0, 0)",2.75,[1172],[0]
20230717T225450,"(0, 0, 1)",6.89,[314],[0]
20230717T225457,"(0, 1, 0)",5.65,[428],[0]
20230717T225502,"(1, 1, 0)",1.03,[436],[0]
20230717T225503,"(0, 1, 0)",7.46,[312],[0]
20230717T225511,"(1, 0, 0)",5.96,[311],[0]
20230717T225517,"(0, 0, 1)",5.19,[316],[0]
20230717T225522,"(0, 1, 0)",3.65,[352],[0]
20230717T225526,"(1, 1, 0)",7.5,[432],[0]
20230717T225533,"(0, 1, 0)",5.4,[356],[0]
20230717T225539,"(0, 0, 1)",1.57,[338],[0]
20230717T225540,"(1, 1, 0)",2.38,[323],[0]
20230717T225543,"(0, 0, 1)",7.68,[435],[0]
20230717T225550,"(1, 1, 0)",1.27,[469],[0]
20230717T225552,"(0, 1, 0)",9.3,[539],[0]
20230717T225601,"(1, 1, 0)",8.82,[546],[0]
20230717T225610,"(0, 0, 1)",4.26,[668],[0]
20230717T225614,"(1, 1, 0)",8.06,[490],[0]
20230717T225622,"(0, 1, 0)",4.97,[322],[0]
20230717T225627,"(1, 1, 0)",9.2,[303],[0]
20230717T225636,"(0, 1, 0)",5.3,[349],[0]
20230717T225642,"(0, 0, 1)",9.56,[464],[0]
20230717T225651,"(1, 1, 0)",2.26,[412],[0]
20230717T225654,"(1, 0, 0)",7.28,[410],[0]
20230717T225701,"(0, 0, 1)",8.14,[552],[0]
20230717T225709,"(1, 0, 0)",8.68,[312],[0]
20230717T225718,"(0, 1, 0)",1.65,[407],[0]
20230717T225719,"(1, 1, 0)",8.99,[733],[0]
20230717T225728,"(0, 0, 1)",2.69,[335],[0]
20230717T225731,"(0, 1, 0)",8.65,[335],[0]
20230717T225740,"(0, 0, 1)",8.13,[606],[0]
20230717T225748,"(1, 1, 0)",4.58,[328],[0]
20230717T225753,"(1, 0, 0)",4.71,[378],[0]
20230717T225757,"(1, 1, 0)",9.92,[343],[0]
20230717T225807,"(0, 1, 0)",5.94,[467],[0]
20230717T225813,"(1, 1, 0)",3.37,[503],[0]
20230717T225817,"(0, 0, 1)",2.73,[416],[0]
20230717T225819,"(1, 1, 0)",4.91,"[347, 3220]","[0, 0]"
20230717T225824,"(1, 0, 0)",6.49,[347],[0]
20230717T225831,"(1, 1, 0)",6.91,[447],[0]
20230717T225838,"(1, 0, 0)",5.23,[390],[0]
20230717T225843,"(0, 0, 1)",7.49,[263],[0]
20230717T225851,"(0, 1, 0)",4.34,[277],[0]
20230717T225855,"(0, 0, 1)",7.35,[308],[0]
20230717T225902,"(0, 1, 0)",2.63,[331],[0]
20230717T225905,"(0, 0, 1)",8.26,[658],[0]
20230717T225913,"(0, 1, 0)",7.79,[463],[0]
20230717T225921,"(1, 0, 0)",9.28,[338],[0]
20230717T225930,"(1, 1, 0)",3.23,[310],[0]
20230717T225934,"(1, 0, 0)",5.78,[323],[0]
20230717T225939,"(0, 0, 1)",4.0,[453],[0]
20230717T225943,"(0, 1, 0)",4.62,[309],[0]
20230717T225948,"(0, 0, 1)",1.33,[269],[0]
20230717T225949,"(1, 1, 0)",8.48,[305],[0]
20230717T225958,"(1, 0, 0)",2.82,[282],[0]
20230717T230001,"(0, 0, 1)",8.97,[430],[0]
20230717T230010,"(1, 0, 0)",4.82,[375],[0]
20230717T230015,"(0, 1, 0)",2.82,[524],[0]
20230717T230017,"(1, 0, 0)",6.33,[290],[0]
20230717T230024,"(0, 0, 1)",2.91,[340],[0]
20230717T230027,"(1, 1, 0)",2.17,[334],[0]
20230717T230029,"(1, 0, 0)",2.33,[1039],[0]
20230717T230031,"(0, 0, 1)",2.32,[477],[0]
20230717T230034,"(1, 1, 0)",6.88,[588],[0]
20230717T230040,"(1, 0, 0)",1.35,[273],[0]
20230717T230042,"(0, 1, 0)",5.93,[597],[0]
20230717T230048,"(0, 0, 1)",2.83,[438],[0]
20230717T230051,"(1, 1, 0)",5.86,[350],[0]
20230717T230056,"(0, 1, 0)",9.19,[324],[0]
20230717T230106,"(1, 0, 0)",4.77,[353],[0]
20230717T230110,"(0, 0, 1)",2.21,[332],[0]
20230717T230113,"(0, 1, 0)",5.07,[326],[0]
20230717T230118,"(1, 0, 0)",9.38,[349],[0]
20230717T230127,"(0, 0, 1)",7.17,[316],[0]
20230717T230134,"(1, 1, 0)",9.53,[318],[0]
20230717T230144,"(1, 0, 0)",7.85,[386],[0]
20230717T230152,"(0, 1, 0)",2.67,[564],[0]
20230717T230155,"(1, 1, 0)",2.81,[888],[0]
20230717T230157,"(1, 0, 0)",8.34,[340],[0]
20230717T230206,"(1, 1, 0)",2.9,[349],[0]
20230717T230209,"(0, 1, 0)",8.27,[328],[0]
20230717T230217,"(1, 1, 0)",6.94,[815],[0]
20230717T230224,"(0, 1, 0)",6.46,[362],[0]
20230717T230230,"(1, 0, 0)",5.64,[280],[0]
