Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T223144,"(1, 1, 0)",1.49,[306],[0]
20230729T223146,"(0, 0, 1)",1.62,[299],[0]
20230729T223147,"(1, 1, 0)",8.62,[254],[0]
20230729T223156,"(0, 1, 0)",7.22,[325],[0]
20230729T223203,"(1, 0, 0)",9.4,[271],[0]
20230729T223212,"(1, 1, 0)",7.76,[306],[0]
20230729T223220,"(0, 0, 1)",4.96,[305],[0]
20230729T223225,"(1, 0, 0)",2.12,[620],[0]
20230729T223227,"(0, 1, 0)",9.19,[508],[0]
20230729T223237,"(1, 0, 0)",1.79,[327],[0]
20230729T223238,"(0, 0, 1)",6.13,[420],[0]
20230729T223245,"(1, 1, 0)",7.14,[283],[0]
20230729T223252,"(1, 0, 0)",9.31,[889],[0]
20230729T223301,"(1, 1, 0)",9.84,[302],[0]
20230729T223311,"(1, 0, 0)",4.13,[565],[0]
20230729T223315,"(1, 1, 0)",9.65,[353],[0]
20230729T223325,"(0, 0, 1)",6.58,[346],[0]
20230729T223331,"(0, 1, 0)",5.85,[289],[0]
20230729T223337,"(1, 1, 0)",4.29,[338],[0]
20230729T223342,"(1, 0, 0)",2.64,[296],[0]
20230729T223344,"(1, 1, 0)",1.52,[372],[0]
20230729T223346,"(1, 0, 0)",7.52,[251],[0]
20230729T223353,"(0, 0, 1)",9.43,[287],[0]
20230729T223403,"(1, 1, 0)",4.58,[344],[0]
20230729T223407,"(0, 0, 1)",1.61,[275],[0]
20230729T223409,"(1, 0, 0)",4.54,[322],[0]
20230729T223414,"(0, 0, 1)",2.15,[338],[0]
20230729T223416,"(1, 0, 0)",9.9,[293],[0]
20230729T223426,"(1, 1, 0)",4.1,[522],[0]
20230729T223430,"(0, 1, 0)",6.89,[375],[0]
20230729T223437,"(0, 0, 1)",2.85,[338],[0]
20230729T223439,"(0, 1, 0)",9.09,[311],[0]
20230729T223449,"(0, 0, 1)",6.86,[325],[0]
20230729T223455,"(1, 0, 0)",9.24,[308],[0]
20230729T223505,"(1, 1, 0)",3.0,[322],[0]
20230729T223508,"(0, 0, 1)",4.42,[318],[0]
20230729T223512,"(1, 0, 0)",1.65,[342],[0]
20230729T223514,"(1, 1, 0)",9.96,[291],[0]
20230729T223524,"(1, 0, 0)",5.92,[300],[0]
20230729T223530,"(1, 1, 0)",9.56,[294],[0]
20230729T223539,"(0, 0, 1)",7.43,[349],[0]
20230729T223547,"(1, 1, 0)",3.36,[277],[0]
20230729T223550,"(0, 0, 1)",7.29,[281],[0]
20230729T223558,"(1, 0, 0)",6.63,[291],[0]
20230729T223604,"(0, 1, 0)",2.01,[408],[0]
20230729T223606,"(0, 0, 1)",4.89,[297],[0]
20230729T223611,"(0, 1, 0)",8.34,[294],[0]
20230729T223619,"(1, 0, 0)",2.84,[363],[0]
20230729T223622,"(0, 1, 0)",1.7,[365],[0]
20230729T223624,"(1, 0, 0)",3.54,[1034],[0]
20230729T223628,"(0, 0, 1)",7.56,[431],[0]
20230729T223635,"(0, 1, 0)",8.13,[449],[0]
20230729T223643,"(1, 1, 0)",3.44,[549],[0]
20230729T223647,"(0, 0, 1)",1.8,[374],[0]
20230729T223649,"(1, 0, 0)",5.41,[287],[0]
20230729T223654,"(1, 1, 0)",7.06,[292],[0]
20230729T223701,"(0, 0, 1)",4.11,[302],[0]
20230729T223705,"(0, 1, 0)",8.56,[501],[0]
20230729T223714,"(0, 0, 1)",9.42,[350],[0]
20230729T223723,"(1, 1, 0)",7.3,[345],[0]
20230729T223731,"(1, 0, 0)",7.7,[335],[0]
20230729T223738,"(0, 0, 1)",1.75,[346],[0]
20230729T223740,"(1, 1, 0)",6.3,[331],[0]
20230729T223746,"(0, 1, 0)",9.43,[299],[0]
20230729T223756,"(1, 1, 0)",7.7,[324],[0]
20230729T223804,"(1, 0, 0)",6.46,[371],[0]
20230729T223810,"(1, 1, 0)",8.11,[447],[0]
20230729T223818,"(0, 1, 0)",6.18,[319],[0]
20230729T223824,"(1, 0, 0)",9.97,[397],[0]
20230729T223834,"(0, 0, 1)",6.36,[490],[0]
20230729T223841,"(0, 1, 0)",9.17,[326],[0]
20230729T223850,"(1, 0, 0)",1.56,[375],[0]
20230729T223852,"(0, 0, 1)",9.08,[419],[0]
20230729T223901,"(1, 0, 0)",6.42,[404],[0]
20230729T223907,"(0, 1, 0)",8.7,[365],[0]
20230729T223916,"(0, 0, 1)",4.82,[388],[0]
20230729T223921,"(0, 1, 0)",9.14,[356],[0]
20230729T223930,"(1, 0, 0)",5.39,[313],[0]
20230729T223935,"(1, 1, 0)",8.57,[416],[0]
20230729T223944,"(0, 0, 1)",7.36,[329],[0]
20230729T223951,"(1, 0, 0)",9.19,[543],[0]
20230729T224000,"(0, 0, 1)",2.82,[535],[0]
20230729T224003,"(1, 0, 0)",5.53,[323],[0]
20230729T224009,"(0, 0, 1)",9.83,[393],[0]
20230729T224019,"(1, 1, 0)",6.2,[449],[0]
20230729T224025,"(0, 0, 1)",1.23,[318],[0]
20230729T224026,"(0, 1, 0)",8.72,[1024],[0]
20230729T224035,"(0, 0, 1)",5.15,[494],[0]
20230729T224040,"(0, 1, 0)",2.09,[310],[0]
20230729T224042,"(0, 0, 1)",7.23,[486],[0]
20230729T224049,"(0, 1, 0)",2.91,[309],[0]
20230729T224052,"(0, 0, 1)",9.7,[311],[0]
20230729T224102,"(0, 1, 0)",8.2,[404],[0]
20230729T224110,"(1, 0, 0)",9.62,[379],[0]
20230729T224120,"(0, 0, 1)",3.69,[334],[0]
20230729T224124,"(1, 0, 0)",9.21,[347],[0]
20230729T224133,"(0, 0, 1)",4.3,[328],[0]
20230729T224137,"(0, 1, 0)",4.86,[334],[0]
20230729T224142,"(0, 0, 1)",5.78,[426],[0]
20230729T224148,"(1, 0, 0)",2.65,[389],[0]
20230729T224151,"(0, 0, 1)",6.71,[362],[0]
20230729T224157,"(1, 1, 0)",1.88,[308],[0]
20230729T224159,"(0, 0, 1)",9.71,[481],[0]
20230729T224209,"(1, 1, 0)",8.86,[477],[0]
20230729T224218,"(0, 0, 1)",1.84,[302],[0]
20230729T224220,"(0, 1, 0)",3.91,[500],[0]
20230729T224224,"(1, 1, 0)",3.84,[343],[0]
20230729T224227,"(1, 0, 0)",9.67,[277],[0]
20230729T224237,"(0, 0, 1)",2.12,[363],[0]
20230729T224239,"(0, 1, 0)",7.85,[462],[0]
20230729T224247,"(0, 0, 1)",5.33,[463],[0]
20230729T224252,"(0, 1, 0)",8.17,[597],[0]
20230729T224301,"(1, 1, 0)",2.83,[327],[0]
20230729T224304,"(0, 0, 1)",8.1,[377],[0]
20230729T224312,"(0, 1, 0)",5.23,[363],[0]
20230729T224317,"(0, 0, 1)",7.0,[388],[0]
20230729T224324,"(1, 1, 0)",8.79,[385],[0]
20230729T224333,"(0, 0, 1)",2.56,[491],[0]
20230729T224335,"(1, 0, 0)",1.31,[390],[0]
20230729T224337,"(0, 0, 1)",8.27,[299],[0]
20230729T224345,"(1, 0, 0)",6.08,[324],[0]
20230729T224351,"(1, 1, 0)",2.73,[326],[0]
20230729T224354,"(1, 0, 0)",1.06,[299],[0]
20230729T224355,"(1, 1, 0)",5.89,[362],[0]
