Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T220635,"(0, 0, 1)",6.35,[359],[0]
20230729T220641,"(1, 0, 0)",4.76,[468],[0]
20230729T220646,"(0, 0, 1)",3.98,[392],[0]
20230729T220650,"(1, 0, 0)",3.46,[335],[0]
20230729T220653,"(0, 0, 1)",5.46,[374],[0]
20230729T220659,"(1, 1, 0)",4.39,[261],[0]
20230729T220703,"(0, 0, 1)",3.92,[581],[0]
20230729T220707,"(1, 1, 0)",2.71,[343],[0]
20230729T220710,"(0, 0, 1)",2.47,[295],[0]
20230729T220712,"(1, 0, 0)",2.6,[307],[0]
20230729T220715,"(0, 1, 0)",8.63,[321],[0]
20230729T220724,"(1, 0, 0)",2.99,[275],[0]
20230729T220727,"(0, 0, 1)",8.8,[352],[0]
20230729T220735,"(0, 1, 0)",7.23,"[447, 6570]","[0, 0]"
20230729T220743,"(1, 1, 0)",9.95,[389],[0]
20230729T220753,"(0, 0, 1)",1.91,[307],[0]
20230729T220755,"(0, 1, 0)",2.34,[338],[0]
20230729T220757,"(0, 0, 1)",5.91,[319],[0]
20230729T220803,"(0, 1, 0)",9.79,[417],[0]
20230729T220813,"(1, 0, 0)",4.05,[541],[0]
20230729T220817,"(1, 1, 0)",7.78,[367],[0]
20230729T220825,"(0, 1, 0)",4.83,[384],[0]
20230729T220829,"(1, 0, 0)",4.21,[434],[0]
20230729T220834,"(1, 1, 0)",1.02,[412],[0]
20230729T220835,"(0, 0, 1)",8.22,[353],[0]
20230729T220843,"(1, 1, 0)",4.94,[409],[0]
20230729T220848,"(1, 0, 0)",3.26,[413],[0]
20230729T220851,"(0, 1, 0)",6.55,[467],[0]
20230729T220858,"(1, 1, 0)",5.25,[368],[0]
20230729T220903,"(0, 1, 0)",3.16,[317],[0]
20230729T220906,"(1, 1, 0)",8.58,[369],[0]
20230729T220915,"(0, 1, 0)",7.75,[358],[0]
20230729T220923,"(0, 0, 1)",9.78,[326],[0]
20230729T220932,"(1, 1, 0)",4.33,[394],[0]
20230729T220937,"(1, 0, 0)",8.38,[491],[0]
20230729T220945,"(0, 0, 1)",2.4,[384],[0]
20230729T220947,"(0, 1, 0)",3.12,[423],[0]
20230729T220951,"(0, 0, 1)",2.99,[721],[0]
20230729T220954,"(1, 0, 0)",6.87,[406],[0]
20230729T221001,"(0, 0, 1)",9.6,[544],[0]
20230729T221010,"(0, 1, 0)",9.31,[431],[0]
20230729T221019,"(0, 0, 1)",9.06,[363],[0]
20230729T221029,"(0, 1, 0)",6.33,[326],[0]
20230729T221035,"(1, 0, 0)",7.46,[393],[0]
20230729T221042,"(0, 1, 0)",4.03,[679],[0]
20230729T221046,"(1, 1, 0)",6.84,[325],[0]
20230729T221053,"(0, 0, 1)",7.09,[369],[0]
20230729T221100,"(0, 1, 0)",5.6,[308],[0]
20230729T221106,"(1, 1, 0)",2.77,[507],[0]
20230729T221109,"(1, 0, 0)",1.48,[360],[0]
20230729T221110,"(0, 1, 0)",1.58,[376],[0]
20230729T221112,"(1, 0, 0)",1.87,[417],[0]
20230729T221114,"(0, 1, 0)",4.34,[363],[0]
20230729T221118,"(0, 0, 1)",8.14,[327],[0]
20230729T221126,"(1, 0, 0)",8.54,[334],[0]
20230729T221135,"(0, 1, 0)",3.99,[313],[0]
20230729T221139,"(0, 0, 1)",1.36,[319],[0]
20230729T221140,"(0, 1, 0)",1.03,[343],[0]
20230729T221141,"(1, 0, 0)",2.24,[265],[0]
20230729T221144,"(0, 1, 0)",1.57,[283],[0]
20230729T221145,"(1, 0, 0)",4.39,[311],[0]
20230729T221150,"(1, 1, 0)",3.08,[335],[0]
20230729T221153,"(0, 0, 1)",2.42,[276],[0]
20230729T221155,"(0, 1, 0)",1.49,[282],[0]
20230729T221157,"(0, 0, 1)",8.34,[245],[0]
20230729T221205,"(1, 1, 0)",3.63,[363],[0]
20230729T221209,"(0, 1, 0)",7.95,[337],[0]
20230729T221217,"(1, 0, 0)",9.9,[353],[0]
20230729T221227,"(0, 1, 0)",4.39,[415],[0]
20230729T221231,"(1, 1, 0)",6.72,[473],[0]
20230729T221238,"(0, 0, 1)",3.46,[367],[0]
20230729T221241,"(1, 0, 0)",5.65,[290],[0]
20230729T221247,"(0, 0, 1)",7.25,[301],[0]
20230729T221254,"(0, 1, 0)",8.3,[383],[0]
20230729T221302,"(0, 0, 1)",8.15,[299],[0]
20230729T221311,"(1, 1, 0)",2.55,[294],[0]
20230729T221313,"(0, 1, 0)",2.98,[344],[0]
20230729T221316,"(1, 1, 0)",3.89,[317],[0]
20230729T221320,"(0, 0, 1)",7.34,[274],[0]
20230729T221327,"(1, 0, 0)",4.19,[386],[0]
20230729T221332,"(1, 1, 0)",4.12,[321],[0]
20230729T221336,"(0, 0, 1)",6.23,[469],[0]
20230729T221342,"(1, 1, 0)",1.96,[281],[0]
20230729T221344,"(1, 0, 0)",9.35,[760],[0]
20230729T221353,"(1, 1, 0)",5.4,[385],[0]
20230729T221359,"(0, 1, 0)",1.11,[382],[0]
20230729T221400,"(1, 1, 0)",2.29,[449],[0]
20230729T221402,"(0, 1, 0)",8.94,[405],[0]
20230729T221411,"(0, 0, 1)",9.95,[473],[0]
20230729T221421,"(1, 0, 0)",6.35,[333],[0]
20230729T221428,"(0, 1, 0)",1.01,[324],[0]
20230729T221429,"(1, 1, 0)",7.76,[320],[0]
20230729T221436,"(0, 0, 1)",5.82,[326],[0]
20230729T221442,"(1, 0, 0)",7.7,[352],[0]
20230729T221450,"(1, 1, 0)",5.08,[300],[0]
20230729T221455,"(0, 1, 0)",2.0,[600],[0]
20230729T221457,"(1, 0, 0)",4.16,[535],[0]
20230729T221501,"(0, 1, 0)",2.37,[389],[0]
20230729T221504,"(0, 0, 1)",1.59,[288],[0]
20230729T221505,"(1, 1, 0)",8.05,[299],[0]
20230729T221513,"(0, 1, 0)",2.55,[394],[0]
20230729T221516,"(1, 1, 0)",3.65,[488],[0]
20230729T221520,"(0, 0, 1)",3.62,[354],[0]
20230729T221523,"(1, 0, 0)",8.44,[276],[0]
20230729T221532,"(1, 1, 0)",1.49,[460],[0]
20230729T221533,"(0, 0, 1)",2.78,[475],[0]
20230729T221536,"(1, 0, 0)",7.65,[413],[0]
20230729T221544,"(1, 1, 0)",1.65,[335],[0]
20230729T221545,"(0, 1, 0)",1.69,[351],[0]
20230729T221547,"(1, 0, 0)",8.57,[457],[0]
20230729T221556,"(0, 1, 0)",4.9,[363],[0]
20230729T221601,"(1, 0, 0)",1.99,[309],[0]
20230729T221603,"(1, 1, 0)",1.37,[342],[0]
20230729T221604,"(0, 1, 0)",3.16,[],[]
20230729T221607,"(1, 1, 0)",6.05,[382],[0]
20230729T221613,"(1, 0, 0)",4.99,[334],[0]
20230729T221618,"(0, 1, 0)",4.13,[365],[0]
20230729T221622,"(1, 1, 0)",1.23,[566],[0]
20230729T221624,"(0, 0, 1)",4.54,[478],[0]
20230729T221628,"(0, 1, 0)",8.32,[417],[0]
20230729T221637,"(0, 0, 1)",9.53,[409],[0]
20230729T221646,"(0, 1, 0)",1.36,[370],[0]
20230729T221647,"(0, 0, 1)",8.39,[527],[0]
20230729T221656,"(1, 0, 0)",8.14,[454],[0]
20230729T221704,"(0, 0, 1)",5.72,[316],[0]
20230729T221710,"(1, 0, 0)",5.82,[455],[0]
20230729T221716,"(1, 1, 0)",6.93,[405],[0]
20230729T221723,"(0, 0, 1)",6.54,[566],[0]
20230729T221729,"(1, 0, 0)",7.19,[351],[0]
20230729T221736,"(0, 0, 1)",4.82,[337],[0]
20230729T221741,"(0, 1, 0)",8.06,[370],[0]
20230729T221749,"(0, 0, 1)",2.09,[315],[0]
20230729T221751,"(1, 0, 0)",3.24,[314],[0]
20230729T221755,"(0, 1, 0)",6.59,[298],[0]
20230729T221801,"(1, 1, 0)",5.79,[395],[0]
20230729T221807,"(1, 0, 0)",9.66,[322],[0]
20230729T221817,"(0, 0, 1)",4.07,[409],[0]
20230729T221821,"(1, 0, 0)",3.67,[410],[0]
20230729T221825,"(1, 1, 0)",9.52,[604],[0]
20230729T221834,"(0, 0, 1)",4.09,[378],[0]
20230729T221838,"(0, 1, 0)",3.41,[423],[0]
20230729T221842,"(0, 0, 1)",4.06,[449],[0]
20230729T221846,"(0, 1, 0)",4.36,[486],[0]
20230729T221850,"(1, 1, 0)",4.5,[639],[0]
20230729T221855,"(1, 0, 0)",5.1,[349],[0]
20230729T221900,"(0, 0, 1)",1.16,[469],[0]
20230729T221901,"(1, 1, 0)",1.27,[438],[0]
20230729T221902,"(0, 0, 1)",6.64,[297],[0]
20230729T221909,"(0, 1, 0)",2.71,[364],[0]
20230729T221912,"(1, 0, 0)",1.15,[330],[0]
20230729T221913,"(0, 1, 0)",5.08,[763],[0]
20230729T221918,"(1, 0, 0)",1.71,[693],[0]
20230729T221920,"(0, 0, 1)",2.44,[1437],[0]
20230729T221922,"(0, 1, 0)",3.14,[830],[0]
20230729T221925,"(1, 0, 0)",3.18,[423],[0]
20230729T221928,"(1, 1, 0)",9.69,[615],[0]
20230729T221938,"(1, 0, 0)",7.34,[353],[0]
20230729T221945,"(0, 0, 1)",7.63,"[431, 5255]","[0, 0]"
