Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T233130,"(1, 1, 0)",2.13,[293],[0]
20230729T233132,"(0, 1, 0)",2.12,[308],[0]
20230729T233135,"(0, 0, 1)",3.55,[439],[0]
20230729T233138,"(1, 0, 0)",4.75,[295],[0]
20230729T233143,"(0, 0, 1)",9.13,[280],[0]
20230729T233152,"(0, 1, 0)",2.96,[368],[0]
20230729T233155,"(1, 0, 0)",3.35,[309],[0]
20230729T233158,"(0, 1, 0)",2.97,[401],[0]
20230729T233201,"(1, 1, 0)",9.04,[362],[0]
20230729T233210,"(0, 1, 0)",8.47,[324],[0]
20230729T233219,"(1, 1, 0)",9.74,[400],[0]
20230729T233229,"(0, 1, 0)",9.44,[424],[0]
20230729T233238,"(1, 1, 0)",5.69,[4643],[0]
20230729T233244,"(0, 1, 0)",2.55,[446],[0]
20230729T233246,"(1, 0, 0)",4.93,[503],[0]
20230729T233251,"(1, 1, 0)",5.27,[],[]
20230729T233257,"(0, 0, 1)",8.68,[4977],[0]
20230729T233305,"(1, 1, 0)",4.52,[351],[0]
20230729T233310,"(1, 0, 0)",7.29,[3451],[0]
20230729T233317,"(0, 0, 1)",7.99,[2329],[0]
20230729T233325,"(0, 1, 0)",4.86,[],[]
20230729T233330,"(1, 1, 0)",5.34,[560],[0]
20230729T233335,"(0, 1, 0)",4.01,[391],[0]
20230729T233339,"(1, 1, 0)",4.2,[],[]
20230729T233344,"(0, 1, 0)",7.85,[863],[0]
20230729T233352,"(1, 0, 0)",7.9,[2038],[0]
20230729T233400,"(0, 0, 1)",5.68,[150],[0]
20230729T233405,"(1, 1, 0)",7.35,[317],[0]
20230729T233413,"(1, 0, 0)",1.06,[],[]
20230729T233414,"(0, 0, 1)",9.13,[2173],[0]
20230729T233423,"(1, 1, 0)",6.78,[333],[0]
20230729T233430,"(1, 0, 0)",3.04,[943],[0]
20230729T233433,"(1, 1, 0)",9.13,[8670],[0]
20230729T233442,"(1, 0, 0)",3.53,[403],[0]
20230729T233445,"(1, 1, 0)",8.39,[],[]
20230729T233454,"(0, 0, 1)",1.33,[326],[0]
20230729T233455,"(1, 1, 0)",4.78,[499],[0]
20230729T233500,"(0, 0, 1)",5.72,[2526],[0]
20230729T233506,"(1, 0, 0)",5.29,[3776],[0]
20230729T233511,"(0, 0, 1)",3.03,[],[]
20230729T233514,"(1, 0, 0)",9.97,[5722],[0]
20230729T233524,"(1, 1, 0)",5.44,[401],[0]
20230729T233529,"(0, 1, 0)",8.47,[1945],[0]
20230729T233538,"(1, 1, 0)",3.24,[],[]
20230729T233541,"(1, 0, 0)",7.65,"[683, 6114]","[0, 0]"
20230729T233549,"(0, 0, 1)",3.28,[774],[0]
20230729T233552,"(0, 1, 0)",6.92,[6590],[0]
20230729T233559,"(1, 1, 0)",6.56,[1455],[0]
20230729T233606,"(1, 0, 0)",3.93,[],[]
20230729T233610,"(0, 0, 1)",5.55,[1393],[0]
20230729T233615,"(0, 1, 0)",9.06,[7039],[0]
20230729T233624,"(1, 1, 0)",8.75,[356],[0]
20230729T233633,"(0, 1, 0)",5.8,[],[]
20230729T233639,"(1, 1, 0)",5.11,"[1532, 2662]","[0, 0]"
20230729T233644,"(1, 0, 0)",9.66,[9067],[0]
20230729T233654,"(0, 1, 0)",3.65,[408],[0]
20230729T233657,"(1, 1, 0)",6.06,[],[]
20230729T233703,"(0, 1, 0)",4.92,[379],[0]
20230729T233708,"(0, 0, 1)",2.88,[],[]
20230729T233711,"(1, 0, 0)",5.52,[1363],[0]
20230729T233717,"(0, 0, 1)",5.46,[2040],[0]
20230729T233722,"(1, 0, 0)",1.7,[],[]
20230729T233724,"(1, 1, 0)",7.84,"[169, 4591]","[0, 0]"
20230729T233732,"(1, 0, 0)",9.88,[5366],[0]
20230729T233742,"(0, 0, 1)",6.52,[896],[0]
20230729T233748,"(0, 1, 0)",4.05,[],[]
20230729T233752,"(1, 1, 0)",1.4,[691],[0]
20230729T233754,"(0, 1, 0)",7.62,[],[]
20230729T233801,"(0, 0, 1)",6.45,[372],[0]
20230729T233808,"(1, 0, 0)",6.83,[735],[0]
20230729T233815,"(0, 1, 0)",2.23,[1449],[0]
20230729T233817,"(1, 1, 0)",3.02,[],[]
20230729T233820,"(0, 0, 1)",6.4,[2402],[0]
20230729T233827,"(1, 0, 0)",6.23,[1607],[0]
20230729T233833,"(0, 1, 0)",6.16,[1250],[0]
20230729T233839,"(0, 0, 1)",5.46,[],[]
20230729T233844,"(0, 1, 0)",1.91,[813],[0]
20230729T233846,"(1, 1, 0)",8.2,[2311],[0]
20230729T233855,"(1, 0, 0)",9.56,[6711],[0]
20230729T233904,"(0, 0, 1)",1.73,[],[]
20230729T233906,"(1, 0, 0)",8.27,[2651],[0]
20230729T233914,"(0, 1, 0)",4.92,[408],[0]
20230729T233919,"(1, 1, 0)",6.41,[],[]
20230729T233926,"(1, 0, 0)",2.79,[],[]
20230729T233928,"(0, 1, 0)",4.56,[1785],[0]
20230729T233933,"(0, 0, 1)",6.91,[483],[0]
