Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230721T220520,"(1, 1, 0)",7.25,[303],[3]
20230721T220527,"(0, 0, 1)",6.66,[319],[3]
20230721T220534,"(1, 1, 0)",9.45,[678],[3]
20230721T220543,"(0, 0, 1)",5.97,"[281, 5426]","[3, 3]"
20230721T220549,"(0, 1, 0)",4.41,[],[]
20230721T220553,"(1, 1, 0)",1.42,[449],[3]
20230721T220555,"(0, 1, 0)",1.84,[314],[3]
20230721T220557,"(0, 0, 1)",3.89,[352],[3]
20230721T220601,"(1, 1, 0)",8.07,[243],[3]
20230721T220609,"(0, 1, 0)",4.6,[307],[3]
20230721T220613,"(1, 1, 0)",2.98,[349],[3]
20230721T220616,"(0, 0, 1)",7.13,[358],[3]
20230721T220624,"(1, 0, 0)",8.27,[478],[3]
20230721T220632,"(1, 1, 0)",2.01,[363],[3]
20230721T220634,"(0, 0, 1)",7.37,[401],[3]
20230721T220641,"(1, 1, 0)",9.32,[303],[3]
20230721T220651,"(1, 0, 0)",5.73,[349],[3]
20230721T220656,"(0, 1, 0)",5.54,[333],[3]
20230721T220702,"(1, 0, 0)",1.85,[344],[3]
20230721T220704,"(1, 1, 0)",5.86,[367],[3]
20230721T220710,"(1, 0, 0)",7.8,[294],[3]
20230721T220717,"(1, 1, 0)",8.87,[382],[3]
20230721T220726,"(0, 1, 0)",6.63,[365],[3]
20230721T220733,"(0, 0, 1)",3.85,[289],[3]
20230721T220737,"(1, 1, 0)",7.33,[350],[3]
20230721T220744,"(0, 0, 1)",2.49,[300],[3]
20230721T220747,"(1, 1, 0)",7.32,[407],[3]
20230721T220754,"(0, 1, 0)",5.39,[516],[3]
20230721T220759,"(1, 0, 0)",6.44,"[358, 5560]","[3, 3]"
20230721T220806,"(1, 1, 0)",9.16,[797],[3]
20230721T220815,"(1, 0, 0)",3.46,[373],[3]
20230721T220819,"(0, 0, 1)",5.7,[401],[3]
20230721T220824,"(0, 1, 0)",9.65,[263],[3]
20230721T220834,"(1, 0, 0)",9.05,[363],[3]
20230721T220843,"(0, 1, 0)",3.94,[402],[3]
20230721T220847,"(1, 0, 0)",1.75,[348],[3]
20230721T220849,"(0, 1, 0)",1.66,[353],[3]
20230721T220850,"(1, 0, 0)",8.61,[316],[3]
20230721T220859,"(0, 0, 1)",6.05,[332],[3]
20230721T220905,"(0, 1, 0)",7.49,[352],[3]
20230721T220913,"(1, 1, 0)",5.63,[376],[3]
20230721T220918,"(1, 0, 0)",4.98,[416],[3]
20230721T220923,"(1, 1, 0)",2.93,[299],[3]
20230721T220926,"(1, 0, 0)",5.9,[355],[3]
20230721T220932,"(1, 1, 0)",2.69,[271],[3]
20230721T220935,"(0, 0, 1)",6.79,[423],[3]
20230721T220942,"(1, 0, 0)",3.4,[335],[3]
20230721T220945,"(0, 0, 1)",2.21,[361],[3]
20230721T220947,"(1, 1, 0)",2.38,[505],[3]
20230721T220950,"(0, 0, 1)",4.91,[414],[3]
20230721T220955,"(0, 1, 0)",4.99,[676],[3]
20230721T221000,"(1, 1, 0)",5.32,[429],[3]
20230721T221005,"(0, 1, 0)",8.83,[395],[3]
20230721T221014,"(1, 0, 0)",1.03,[471],[3]
20230721T221015,"(1, 1, 0)",1.48,[455],[3]
20230721T221016,"(1, 0, 0)",1.02,[379],[3]
20230721T221018,"(1, 1, 0)",3.21,[330],[3]
20230721T221021,"(0, 1, 0)",8.63,[324],[3]
20230721T221029,"(0, 0, 1)",7.62,[267],[3]
20230721T221037,"(0, 1, 0)",3.74,[322],[3]
20230721T221041,"(0, 0, 1)",9.38,[446],[3]
20230721T221050,"(1, 1, 0)",8.45,[316],[3]
20230721T221059,"(0, 0, 1)",9.62,[385],[3]
20230721T221108,"(0, 1, 0)",4.04,[302],[3]
20230721T221112,"(1, 0, 0)",6.64,[331],[3]
20230721T221119,"(1, 1, 0)",7.07,[284],[3]
20230721T221126,"(0, 1, 0)",1.61,[421],[3]
20230721T221128,"(1, 0, 0)",3.06,[508],[3]
20230721T221131,"(0, 1, 0)",2.77,[344],[3]
20230721T221134,"(1, 0, 0)",5.32,[321],[3]
20230721T221139,"(0, 1, 0)",9.09,[348],[3]
20230721T221148,"(1, 0, 0)",2.57,[316],[3]
20230721T221151,"(0, 1, 0)",1.32,[401],[3]
20230721T221152,"(1, 0, 0)",1.86,[357],[3]
20230721T221154,"(0, 0, 1)",4.05,[374],[3]
20230721T221158,"(1, 1, 0)",9.56,[229],[3]
20230721T221208,"(0, 0, 1)",7.42,[347],[3]
20230721T221215,"(1, 0, 0)",9.78,[285],[3]
20230721T221225,"(1, 1, 0)",1.82,[344],[3]
20230721T221227,"(0, 1, 0)",9.07,[459],[3]
20230721T221236,"(1, 0, 0)",5.36,[417],[3]
20230721T221241,"(1, 1, 0)",3.67,[380],[3]
20230721T221245,"(0, 1, 0)",1.59,[526],[3]
20230721T221246,"(1, 0, 0)",6.07,[361],[3]
20230721T221252,"(0, 0, 1)",3.86,[251],[3]
20230721T221256,"(0, 1, 0)",7.93,[361],[3]
20230721T221304,"(1, 1, 0)",1.82,[321],[3]
20230721T221306,"(1, 0, 0)",2.49,[534],[3]
20230721T221309,"(0, 1, 0)",6.77,[357],[3]
20230721T221315,"(0, 0, 1)",5.73,[348],[3]
20230721T221321,"(0, 1, 0)",6.99,[750],[3]
20230721T221328,"(1, 1, 0)",7.93,[674],[3]
20230721T221336,"(0, 1, 0)",5.34,[574],[3]
20230721T221342,"(1, 0, 0)",2.02,[426],[3]
20230721T221344,"(0, 0, 1)",1.31,[334],[3]
20230721T221345,"(1, 1, 0)",4.74,[315],[3]
20230721T221350,"(1, 0, 0)",8.04,[349],[3]
20230721T221358,"(0, 0, 1)",8.94,[361],[3]
20230721T221407,"(1, 0, 0)",2.34,[574],[3]
20230721T221409,"(1, 1, 0)",5.67,[350],[3]
20230721T221415,"(0, 1, 0)",5.62,[457],[3]
20230721T221420,"(0, 0, 1)",7.21,[274],[3]
20230721T221428,"(0, 1, 0)",2.62,[355],[3]
20230721T221430,"(0, 0, 1)",2.29,[354],[3]
20230721T221433,"(1, 1, 0)",1.46,[331],[3]
20230721T221434,"(0, 0, 1)",5.49,[402],[3]
20230721T221440,"(1, 0, 0)",4.18,[331],[3]
20230721T221444,"(1, 1, 0)",8.58,[337],[3]
20230721T221452,"(0, 0, 1)",9.87,[379],[3]
20230721T221502,"(1, 1, 0)",5.39,[345],[3]
20230721T221508,"(0, 1, 0)",6.08,[479],[3]
20230721T221514,"(1, 1, 0)",8.04,[385],[3]
20230721T221522,"(0, 1, 0)",3.54,[321],[3]
20230721T221525,"(0, 0, 1)",1.76,[340],[3]
20230721T221527,"(1, 0, 0)",3.6,[416],[3]
20230721T221531,"(0, 0, 1)",5.02,[411],[3]
20230721T221536,"(1, 1, 0)",9.33,[350],[3]
20230721T221545,"(0, 1, 0)",7.91,[321],[3]
20230721T221553,"(0, 0, 1)",2.68,[323],[3]
20230721T221556,"(1, 1, 0)",4.87,[306],[3]
20230721T221601,"(1, 0, 0)",1.25,[410],[3]
20230721T221602,"(0, 1, 0)",1.79,[],[]
20230721T221604,"(1, 0, 0)",6.33,[366],[3]
20230721T221610,"(0, 0, 1)",2.03,[301],[3]
20230721T221612,"(0, 1, 0)",2.5,[331],[3]
20230721T221615,"(0, 0, 1)",7.24,[564],[3]
20230721T221622,"(0, 1, 0)",9.88,[295],[3]
20230721T221632,"(0, 0, 1)",7.38,[321],[3]
20230721T221639,"(0, 1, 0)",5.36,"[308, 3581]","[3, 3]"
20230721T221645,"(1, 0, 0)",5.89,[381],[3]
20230721T221651,"(0, 1, 0)",3.21,[346],[3]
20230721T221654,"(0, 0, 1)",2.91,[1151],[3]
20230721T221657,"(1, 1, 0)",7.54,[384],[3]
20230721T221704,"(1, 0, 0)",8.58,[395],[3]
20230721T221713,"(0, 0, 1)",7.22,[355],[3]
20230721T221720,"(0, 1, 0)",5.47,[430],[3]
20230721T221726,"(0, 0, 1)",7.67,[1105],[3]
20230721T221733,"(1, 1, 0)",5.12,[1005],[3]
20230721T221738,"(1, 0, 0)",5.41,[352],[3]
20230721T221744,"(0, 1, 0)",3.0,[331],[3]
20230721T221747,"(1, 1, 0)",7.53,[],[]
20230721T221754,"(0, 0, 1)",7.42,"[576, 6430]","[3, 3]"
20230721T221802,"(0, 1, 0)",3.06,[465],[3]
20230721T221805,"(0, 0, 1)",3.87,[],[]
20230721T221809,"(1, 0, 0)",8.11,[283],[3]
20230721T221817,"(1, 1, 0)",2.92,[568],[3]
20230721T221820,"(0, 1, 0)",3.82,[2118],[3]
20230721T221824,"(1, 1, 0)",7.12,[583],[3]
20230721T221831,"(0, 1, 0)",7.74,[516],[3]
20230721T221839,"(1, 1, 0)",5.02,[561],[3]
20230721T221844,"(0, 1, 0)",9.49,[605],[3]
20230721T221853,"(0, 0, 1)",2.65,[1294],[3]
20230721T221856,"(0, 1, 0)",9.16,[3324],[3]
20230721T221905,"(1, 1, 0)",2.91,[949],[3]
20230721T221908,"(1, 0, 0)",4.28,[368],[3]
20230721T221912,"(0, 1, 0)",5.37,[337],[3]
20230721T221918,"(0, 0, 1)",8.45,[584],[3]
20230721T221926,"(0, 1, 0)",7.6,[469],[3]
20230721T221934,"(1, 0, 0)",8.72,[537],[3]
20230721T221943,"(0, 1, 0)",3.51,[364],[3]
20230721T221946,"(1, 1, 0)",9.38,[363],[3]
20230721T221955,"(0, 1, 0)",5.8,[294],[3]
20230721T222001,"(1, 1, 0)",6.18,[343],[3]
20230721T222007,"(1, 0, 0)",5.13,[327],[3]
20230721T222013,"(1, 1, 0)",4.23,[299],[3]
20230721T222017,"(1, 0, 0)",3.09,[382],[3]
20230721T222020,"(1, 1, 0)",6.24,[343],[3]
20230721T222026,"(1, 0, 0)",1.6,[377],[3]
20230721T222028,"(0, 0, 1)",2.95,[764],[3]
20230721T222031,"(0, 1, 0)",6.81,[],[]
20230721T222038,"(1, 1, 0)",8.21,[2517],[3]
20230721T222046,"(0, 0, 1)",3.03,[380],[3]
20230721T222049,"(1, 1, 0)",2.75,[436],[3]
20230721T222052,"(0, 1, 0)",6.74,[407],[3]
20230721T222058,"(0, 0, 1)",7.29,[365],[3]
20230721T222106,"(0, 1, 0)",7.37,[664],[3]
20230721T222113,"(1, 1, 0)",3.67,[412],[3]
20230721T222117,"(0, 0, 1)",5.82,[441],[3]
20230721T222123,"(1, 1, 0)",8.22,"[1070, 2032]","[3, 3]"
