Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230721T230419,"(0, 1, 0)",9.68,"[256, 7910]","[1, 1]"
20230721T230428,"(0, 0, 1)",2.35,[333],[1]
20230721T230431,"(1, 1, 0)",2.91,[353],[1]
20230721T230434,"(0, 0, 1)",1.0,[278],[1]
20230721T230435,"(0, 1, 0)",5.69,[389],[1]
20230721T230440,"(1, 0, 0)",7.27,[291],[1]
20230721T230448,"(0, 0, 1)",1.05,[281],[1]
20230721T230449,"(1, 0, 0)",3.24,[572],[1]
20230721T230452,"(0, 1, 0)",3.01,[313],[1]
20230721T230455,"(0, 0, 1)",9.44,[266],[1]
20230721T230504,"(1, 1, 0)",3.85,[284],[1]
20230721T230508,"(1, 0, 0)",6.55,[241],[1]
20230721T230515,"(0, 0, 1)",4.64,[356],[1]
20230721T230520,"(1, 1, 0)",8.74,[312],[1]
20230721T230528,"(0, 0, 1)",6.31,[285],[1]
20230721T230535,"(1, 1, 0)",1.91,[268],[1]
20230721T230537,"(0, 1, 0)",3.84,[560],[1]
20230721T230540,"(1, 1, 0)",5.19,[327],[1]
20230721T230546,"(0, 0, 1)",6.26,[300],[1]
20230721T230552,"(0, 1, 0)",8.75,[377],[1]
20230721T230601,"(1, 1, 0)",4.76,[429],[1]
20230721T230605,"(1, 0, 0)",1.08,[409],[1]
20230721T230607,"(1, 1, 0)",3.19,[329],[1]
20230721T230610,"(1, 0, 0)",1.19,[350],[1]
20230721T230611,"(1, 1, 0)",4.41,[389],[1]
20230721T230615,"(0, 0, 1)",2.11,[414],[1]
20230721T230618,"(1, 1, 0)",6.29,[311],[1]
20230721T230624,"(0, 0, 1)",3.3,[326],[1]
20230721T230627,"(1, 1, 0)",1.35,[315],[1]
20230721T230629,"(1, 0, 0)",1.44,[323],[1]
20230721T230630,"(0, 0, 1)",1.68,[282],[1]
20230721T230632,"(1, 1, 0)",7.91,[336],[1]
20230721T230640,"(0, 1, 0)",4.84,[444],[1]
20230721T230645,"(1, 1, 0)",8.22,[295],[1]
20230721T230653,"(0, 0, 1)",7.25,[374],[1]
20230721T230700,"(1, 1, 0)",3.7,[375],[1]
20230721T230704,"(0, 0, 1)",7.91,[349],[1]
20230721T230712,"(1, 1, 0)",5.58,[336],[1]
20230721T230717,"(0, 0, 1)",9.85,[396],[1]
20230721T230727,"(1, 0, 0)",4.19,[534],[1]
20230721T230731,"(0, 0, 1)",2.84,[478],[1]
20230721T230734,"(1, 0, 0)",4.45,[623],[1]
20230721T230739,"(1, 1, 0)",6.52,[342],[1]
20230721T230745,"(0, 1, 0)",8.79,[252],[1]
20230721T230754,"(1, 1, 0)",9.62,[424],[1]
20230721T230804,"(0, 1, 0)",8.98,[344],[1]
20230721T230813,"(1, 0, 0)",3.23,[290],[1]
20230721T230816,"(1, 1, 0)",8.2,"[338, 1210]","[1, 1]"
20230721T230824,"(1, 0, 0)",2.53,[444],[1]
20230721T230827,"(1, 1, 0)",2.96,[384],[1]
20230721T230830,"(0, 1, 0)",2.28,[398],[1]
20230721T230832,"(0, 0, 1)",1.35,[324],[1]
20230721T230833,"(0, 1, 0)",6.08,[278],[1]
20230721T230839,"(0, 0, 1)",7.09,[371],[1]
20230721T230847,"(1, 1, 0)",5.76,[314],[1]
20230721T230852,"(1, 0, 0)",7.44,[460],[1]
20230721T230900,"(0, 0, 1)",1.34,[229],[1]
20230721T230901,"(1, 1, 0)",3.63,[313],[1]
20230721T230905,"(0, 0, 1)",4.65,[331],[1]
20230721T230910,"(1, 1, 0)",5.9,[307],[1]
20230721T230915,"(1, 0, 0)",4.82,[306],[1]
20230721T230920,"(1, 1, 0)",7.58,[331],[1]
20230721T230928,"(0, 0, 1)",6.56,[315],[1]
20230721T230934,"(0, 1, 0)",9.33,[510],[1]
20230721T230944,"(1, 0, 0)",3.02,[366],[1]
20230721T230947,"(0, 0, 1)",2.61,[353],[1]
20230721T230950,"(1, 1, 0)",8.26,[316],[1]
20230721T230958,"(0, 1, 0)",3.21,[351],[1]
20230721T231001,"(1, 1, 0)",2.66,[390],[1]
20230721T231004,"(1, 0, 0)",4.42,[292],[1]
20230721T231008,"(0, 1, 0)",1.82,[300],[1]
20230721T231010,"(1, 0, 0)",9.35,[406],[1]
20230721T231019,"(0, 1, 0)",3.17,[332],[1]
20230721T231023,"(0, 0, 1)",3.25,[528],[1]
20230721T231026,"(0, 1, 0)",5.1,[286],[1]
20230721T231031,"(0, 0, 1)",3.28,[293],[1]
20230721T231034,"(0, 1, 0)",4.94,[299],[1]
20230721T231039,"(0, 0, 1)",5.64,[317],[1]
20230721T231045,"(1, 0, 0)",4.2,[442],[1]
20230721T231049,"(1, 1, 0)",2.71,[398],[1]
20230721T231052,"(1, 0, 0)",1.1,[406],[1]
20230721T231053,"(0, 1, 0)",5.5,[389],[1]
20230721T231058,"(1, 1, 0)",5.78,[248],[1]
20230721T231104,"(0, 1, 0)",6.13,[579],[1]
20230721T231110,"(1, 0, 0)",3.33,[265],[1]
20230721T231114,"(1, 1, 0)",8.75,[311],[1]
20230721T231123,"(1, 0, 0)",9.02,[425],[1]
20230721T231132,"(0, 1, 0)",1.79,[270],[1]
20230721T231133,"(1, 1, 0)",1.06,[],[]
20230721T231134,"(1, 0, 0)",8.98,[618],[1]
20230721T231143,"(1, 1, 0)",3.44,[316],[1]
20230721T231147,"(0, 1, 0)",9.69,[558],[1]
20230721T231157,"(0, 0, 1)",1.57,[286],[1]
20230721T231158,"(1, 0, 0)",2.92,[403],[1]
20230721T231201,"(0, 1, 0)",6.56,[297],[1]
20230721T231208,"(1, 1, 0)",9.39,[292],[1]
20230721T231217,"(1, 0, 0)",4.02,[453],[1]
20230721T231221,"(1, 1, 0)",3.15,[558],[1]
20230721T231224,"(0, 1, 0)",2.29,[595],[1]
20230721T231227,"(1, 1, 0)",8.11,[536],[1]
20230721T231235,"(0, 1, 0)",1.23,[],[]
20230721T231236,"(1, 0, 0)",7.82,[408],[1]
20230721T231244,"(1, 1, 0)",3.27,[2540],[1]
20230721T231247,"(0, 0, 1)",8.17,[366],[1]
20230721T231255,"(0, 1, 0)",2.75,[426],[1]
20230721T231258,"(1, 1, 0)",9.51,[401],[1]
20230721T231308,"(1, 0, 0)",5.14,[414],[1]
20230721T231313,"(0, 1, 0)",7.36,[89],[1]
20230721T231320,"(1, 1, 0)",2.62,[117],[1]
20230721T231323,"(0, 1, 0)",6.76,[1055],[1]
20230721T231330,"(1, 1, 0)",4.0,[1532],[1]
20230721T231334,"(0, 1, 0)",8.82,"[528, 8581]","[1, 1]"
20230721T231343,"(1, 0, 0)",8.82,[509],[1]
20230721T231351,"(0, 0, 1)",9.16,[1709],[1]
20230721T231401,"(1, 0, 0)",2.86,[],[]
20230721T231403,"(1, 1, 0)",3.71,[1212],[1]
20230721T231407,"(0, 0, 1)",6.82,[307],[1]
20230721T231414,"(1, 0, 0)",3.01,[2048],[1]
20230721T231417,"(1, 1, 0)",6.95,"[452, 5903]","[1, 1]"
20230721T231424,"(0, 1, 0)",1.07,[],[]
20230721T231425,"(1, 1, 0)",6.62,[],[]
20230721T231432,"(0, 0, 1)",5.5,[298],[1]
20230721T231437,"(0, 1, 0)",8.58,[6427],[1]
20230721T231446,"(0, 0, 1)",2.49,[345],[1]
20230721T231448,"(0, 1, 0)",2.0,[475],[1]
20230721T231450,"(1, 0, 0)",4.31,[368],[1]
20230721T231455,"(1, 1, 0)",2.16,[2099],[1]
20230721T231457,"(0, 1, 0)",9.41,[],[]
20230721T231506,"(1, 1, 0)",5.97,[363],[1]
20230721T231512,"(1, 0, 0)",5.03,[2871],[1]
20230721T231517,"(1, 1, 0)",1.52,[],[]
20230721T231519,"(0, 1, 0)",9.81,[5017],[1]
20230721T231529,"(1, 0, 0)",3.68,[],[]
20230721T231533,"(0, 1, 0)",4.92,[1359],[1]
20230721T231538,"(1, 0, 0)",6.39,[],[]
20230721T231544,"(1, 1, 0)",2.51,[],[]
20230721T231546,"(0, 1, 0)",3.5,[834],[1]
20230721T231550,"(0, 0, 1)",2.78,[],[]
20230721T231553,"(1, 0, 0)",6.61,"[2441, 4393]","[1, 1]"
20230721T231559,"(0, 0, 1)",9.46,"[3292, 5533]","[1, 1]"
20230721T231609,"(0, 1, 0)",2.31,[475],[1]
20230721T231611,"(0, 0, 1)",4.36,[539],[1]
20230721T231616,"(1, 1, 0)",9.44,[553],[1]
20230721T231625,"(0, 0, 1)",4.32,[3098],[1]
20230721T231629,"(1, 0, 0)",5.85,[388],[1]
20230721T231635,"(0, 0, 1)",9.01,"[378, 7930]","[1, 1]"
20230721T231644,"(1, 0, 0)",1.33,[623],[1]
20230721T231646,"(1, 1, 0)",7.68,[355],[1]
20230721T231653,"(0, 1, 0)",2.8,[921],[1]
20230721T231656,"(1, 1, 0)",9.78,[4873],[1]
20230721T231706,"(0, 1, 0)",6.89,[],[]
20230721T231713,"(1, 0, 0)",2.03,[],[]
20230721T231715,"(0, 1, 0)",5.1,[],[]
20230721T231720,"(1, 0, 0)",1.94,[497],[1]
20230721T231722,"(0, 1, 0)",7.52,[6616],[1]
20230721T231730,"(0, 0, 1)",4.34,[368],[1]
20230721T231734,"(1, 0, 0)",4.69,[],[]
20230721T231739,"(1, 1, 0)",2.2,[],[]
20230721T231741,"(0, 0, 1)",7.57,"[887, 4699]","[1, 1]"
20230721T231748,"(1, 1, 0)",2.93,[636],[1]
20230721T231751,"(0, 0, 1)",7.32,[655],[1]
20230721T231759,"(1, 0, 0)",5.94,[302],[1]
20230721T231805,"(1, 1, 0)",8.01,[276],[1]
20230721T231813,"(0, 0, 1)",7.59,[621],[1]
20230721T231820,"(1, 0, 0)",4.35,[393],[1]
20230721T231825,"(1, 1, 0)",2.13,[805],[1]
20230721T231827,"(0, 0, 1)",2.62,[656],[1]
20230721T231830,"(1, 1, 0)",3.8,[738],[1]
20230721T231833,"(0, 0, 1)",3.6,[305],[1]
20230721T231837,"(1, 0, 0)",5.7,"[359, 4185]","[1, 1]"
20230721T231843,"(1, 1, 0)",3.32,[2620],[1]
20230721T231846,"(0, 0, 1)",9.17,"[395, 3596]","[1, 1]"
20230721T231855,"(0, 1, 0)",9.63,[303],[1]
20230721T231905,"(0, 0, 1)",7.7,[477],[1]
20230721T231913,"(1, 1, 0)",2.96,[338],[1]
20230721T231916,"(1, 0, 0)",6.33,[381],[1]
20230721T231922,"(0, 0, 1)",7.46,[285],[1]
20230721T231929,"(1, 1, 0)",5.87,[299],[1]
20230721T231935,"(1, 0, 0)",8.14,[400],[1]
20230721T231943,"(0, 0, 1)",7.81,[432],[1]
20230721T231951,"(0, 1, 0)",9.81,[428],[1]
20230721T232001,"(1, 0, 0)",2.18,[425],[1]
20230721T232003,"(1, 1, 0)",9.07,[833],[1]
20230721T232012,"(1, 0, 0)",6.48,[383],[1]
20230721T232019,"(0, 1, 0)",7.97,[6859],[1]
20230721T232027,"(0, 0, 1)",6.47,[757],[1]
20230721T232033,"(1, 1, 0)",3.18,[1982],[1]
