Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230721T213821,"(0, 0, 1)",4.78,[267],[3]
20230721T213826,"(0, 1, 0)",1.78,[326],[3]
20230721T213827,"(1, 1, 0)",6.36,[412],[3]
20230721T213834,"(0, 0, 1)",3.08,[370],[3]
20230721T213837,"(1, 1, 0)",4.13,[876],[3]
20230721T213841,"(1, 0, 0)",9.18,[505],[3]
20230721T213850,"(0, 0, 1)",7.38,[317],[3]
20230721T213858,"(0, 1, 0)",9.03,[381],[3]
20230721T213907,"(1, 0, 0)",7.58,"[272, 4241]","[3, 3]"
20230721T213914,"(1, 1, 0)",1.13,[321],[3]
20230721T213915,"(0, 0, 1)",3.87,[343],[3]
20230721T213919,"(1, 1, 0)",3.62,[311],[3]
20230721T213923,"(0, 0, 1)",6.71,[277],[3]
20230721T213930,"(1, 1, 0)",5.81,[312],[3]
20230721T213936,"(0, 1, 0)",4.85,[303],[3]
20230721T213940,"(1, 0, 0)",9.81,[295],[3]
20230721T213950,"(0, 1, 0)",5.73,[326],[3]
20230721T213956,"(1, 1, 0)",1.66,[318],[3]
20230721T213958,"(1, 0, 0)",4.18,[318],[3]
20230721T214002,"(1, 1, 0)",5.93,[334],[3]
20230721T214008,"(0, 1, 0)",6.07,[],[]
20230721T214014,"(1, 0, 0)",3.14,[262],[3]
20230721T214017,"(0, 1, 0)",6.94,[369],[3]
20230721T214024,"(0, 0, 1)",3.91,[334],[3]
20230721T214028,"(0, 1, 0)",2.91,[312],[3]
20230721T214031,"(1, 1, 0)",6.22,[393],[3]
20230721T214037,"(0, 0, 1)",7.85,[274],[3]
20230721T214045,"(1, 0, 0)",5.29,[278],[3]
20230721T214050,"(1, 1, 0)",6.26,[309],[3]
20230721T214057,"(0, 0, 1)",9.75,[517],[3]
20230721T214106,"(1, 0, 0)",7.14,[305],[3]
20230721T214113,"(0, 0, 1)",7.12,[263],[3]
20230721T214121,"(1, 1, 0)",4.61,[265],[3]
20230721T214125,"(0, 0, 1)",3.44,[478],[3]
20230721T214129,"(1, 1, 0)",8.17,[500],[3]
20230721T214137,"(0, 1, 0)",7.03,[607],[3]
20230721T214144,"(1, 1, 0)",8.05,[345],[3]
20230721T214152,"(0, 1, 0)",9.98,[302],[3]
20230721T214202,"(1, 0, 0)",7.25,[334],[3]
20230721T214209,"(0, 0, 1)",6.81,[340],[3]
20230721T214216,"(0, 1, 0)",3.77,[283],[3]
20230721T214220,"(0, 0, 1)",4.85,[340],[3]
20230721T214225,"(0, 1, 0)",5.35,[315],[3]
20230721T214230,"(0, 0, 1)",2.46,[353],[3]
20230721T214233,"(1, 1, 0)",5.1,[442],[3]
20230721T214238,"(0, 0, 1)",5.26,[290],[3]
20230721T214243,"(1, 0, 0)",2.86,[269],[3]
20230721T214246,"(1, 1, 0)",2.09,[294],[3]
20230721T214248,"(0, 0, 1)",9.87,[275],[3]
20230721T214258,"(1, 1, 0)",8.59,[257],[3]
20230721T214307,"(1, 0, 0)",3.24,[260],[3]
20230721T214310,"(0, 0, 1)",4.42,[351],[3]
20230721T214314,"(1, 0, 0)",3.21,[283],[3]
20230721T214317,"(1, 1, 0)",4.45,[374],[3]
20230721T214322,"(0, 1, 0)",8.85,[351],[3]
20230721T214331,"(0, 0, 1)",9.22,[291],[3]
20230721T214340,"(1, 1, 0)",2.52,[320],[3]
20230721T214343,"(1, 0, 0)",9.36,[348],[3]
20230721T214352,"(0, 1, 0)",9.47,[350],[3]
20230721T214401,"(1, 1, 0)",6.73,[526],[3]
20230721T214408,"(1, 0, 0)",7.7,[347],[3]
20230721T214416,"(1, 1, 0)",6.57,[630],[3]
20230721T214423,"(0, 0, 1)",6.15,[252],[3]
20230721T214429,"(1, 0, 0)",8.58,[340],[3]
20230721T214437,"(0, 1, 0)",1.84,[443],[3]
20230721T214439,"(1, 0, 0)",9.71,[320],[3]
20230721T214449,"(1, 1, 0)",9.51,[273],[3]
20230721T214458,"(0, 1, 0)",3.84,[257],[3]
20230721T214502,"(1, 0, 0)",2.67,[263],[3]
20230721T214505,"(0, 1, 0)",8.46,[272],[3]
20230721T214513,"(1, 0, 0)",6.43,[553],[3]
20230721T214520,"(1, 1, 0)",3.78,[330],[3]
20230721T214524,"(0, 0, 1)",4.9,[474],[3]
20230721T214529,"(1, 1, 0)",9.75,[338],[3]
20230721T214538,"(0, 0, 1)",9.46,[335],[3]
20230721T214548,"(1, 0, 0)",4.59,[378],[3]
20230721T214552,"(1, 1, 0)",5.91,[335],[3]
20230721T214558,"(0, 1, 0)",3.05,[753],[3]
20230721T214601,"(0, 0, 1)",8.72,[397],[3]
20230721T214610,"(0, 1, 0)",6.74,[282],[3]
20230721T214617,"(1, 0, 0)",4.32,[330],[3]
20230721T214621,"(0, 1, 0)",6.54,[298],[3]
20230721T214628,"(1, 0, 0)",9.99,[1435],[3]
20230721T214638,"(0, 0, 1)",5.02,[466],[3]
20230721T214643,"(1, 0, 0)",3.54,[423],[3]
20230721T214646,"(0, 1, 0)",6.11,[388],[3]
20230721T214653,"(1, 0, 0)",5.78,[328],[3]
20230721T214658,"(0, 0, 1)",9.45,[350],[3]
20230721T214708,"(1, 0, 0)",2.63,[293],[3]
20230721T214711,"(0, 0, 1)",7.89,[321],[3]
20230721T214718,"(0, 1, 0)",9.39,[270],[3]
20230721T214728,"(1, 1, 0)",6.26,[303],[3]
20230721T214734,"(0, 1, 0)",3.4,[381],[3]
20230721T214738,"(1, 1, 0)",8.23,[367],[3]
20230721T214746,"(0, 0, 1)",7.0,[293],[3]
20230721T214753,"(1, 0, 0)",1.94,[319],[3]
20230721T214755,"(0, 1, 0)",2.83,[375],[3]
20230721T214758,"(1, 1, 0)",4.69,[422],[3]
20230721T214802,"(1, 0, 0)",1.36,[299],[3]
20230721T214804,"(1, 1, 0)",7.4,[348],[3]
20230721T214811,"(0, 0, 1)",5.6,[455],[3]
20230721T214817,"(1, 0, 0)",7.03,[265],[3]
20230721T214824,"(0, 1, 0)",9.69,[272],[3]
20230721T214834,"(1, 0, 0)",3.78,[323],[3]
20230721T214837,"(0, 1, 0)",1.68,[363],[3]
20230721T214839,"(0, 0, 1)",8.44,[324],[3]
20230721T214847,"(0, 1, 0)",2.08,[303],[3]
20230721T214850,"(1, 1, 0)",7.27,[335],[3]
20230721T214857,"(1, 0, 0)",4.97,[308],[3]
20230721T214902,"(0, 0, 1)",2.56,[285],[3]
20230721T214904,"(1, 1, 0)",1.16,[402],[3]
20230721T214906,"(0, 0, 1)",2.2,[605],[3]
20230721T214908,"(1, 0, 0)",8.25,[298],[3]
20230721T214916,"(0, 1, 0)",6.33,[315],[3]
20230721T214922,"(0, 0, 1)",5.81,[242],[3]
20230721T214928,"(0, 1, 0)",1.86,[320],[3]
20230721T214930,"(1, 0, 0)",8.36,[299],[3]
20230721T214939,"(1, 1, 0)",1.06,[367],[3]
20230721T214940,"(0, 1, 0)",1.32,[558],[3]
20230721T214941,"(1, 1, 0)",3.21,[394],[3]
20230721T214944,"(0, 1, 0)",3.85,[277],[3]
20230721T214948,"(1, 0, 0)",3.23,[319],[3]
20230721T214951,"(0, 0, 1)",8.75,[344],[3]
20230721T215000,"(1, 1, 0)",7.83,[355],[3]
20230721T215008,"(1, 0, 0)",9.1,[543],[3]
20230721T215017,"(0, 1, 0)",5.54,[334],[3]
20230721T215023,"(1, 1, 0)",2.55,[680],[3]
20230721T215025,"(0, 0, 1)",6.7,[735],[3]
20230721T215032,"(1, 0, 0)",8.38,[341],[3]
20230721T215040,"(1, 1, 0)",6.1,[344],[3]
20230721T215046,"(1, 0, 0)",1.58,[300],[3]
20230721T215048,"(0, 0, 1)",4.18,[377],[3]
20230721T215052,"(0, 1, 0)",3.07,[341],[3]
20230721T215055,"(1, 1, 0)",8.01,[319],[3]
20230721T215103,"(1, 0, 0)",9.61,[288],[3]
20230721T215113,"(0, 0, 1)",8.89,[303],[3]
20230721T215122,"(0, 1, 0)",9.69,[276],[3]
20230721T215132,"(1, 0, 0)",3.93,[287],[3]
20230721T215136,"(1, 1, 0)",3.34,[308],[3]
20230721T215139,"(0, 0, 1)",7.56,[283],[3]
20230721T215147,"(1, 0, 0)",8.96,[279],[3]
20230721T215156,"(1, 1, 0)",7.89,[319],[3]
20230721T215203,"(0, 0, 1)",1.84,[270],[3]
20230721T215205,"(1, 0, 0)",8.28,[342],[3]
20230721T215214,"(0, 1, 0)",6.66,[271],[3]
20230721T215220,"(1, 1, 0)",2.69,[593],[3]
20230721T215223,"(0, 1, 0)",1.01,[411],[3]
20230721T215224,"(0, 0, 1)",6.94,[638],[3]
20230721T215231,"(0, 1, 0)",8.71,[334],[3]
20230721T215240,"(1, 1, 0)",9.0,[386],[3]
20230721T215249,"(0, 0, 1)",9.66,[275],[3]
20230721T215258,"(1, 0, 0)",7.29,[330],[3]
20230721T215306,"(1, 1, 0)",2.63,[278],[3]
20230721T215308,"(1, 0, 0)",9.76,[804],[3]
20230721T215318,"(0, 0, 1)",8.16,[397],[3]
